t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
55.98,APPROACH,ILS_TRACK,152.05,152,-0.05,228.2,153.33,-8.15,6.88,9.86,270,0.012,0.2325,0,14.252,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.878,0,0.045,0,270,-3.106,0,1,-3.07,0,0,-3.19,270,0.64,0,0.7683,-3.11,270,-0.03,0.42,2.935,0.002,-0.106,1,3,667.87,-0.026,-3.106,228.1,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.99,1115.21,2,0,0.12,0.12,462,8.33,0.12,0.12,55.98,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
56.34,APPROACH,ILS_TRACK,152.05,152,-0.05,225.25,150.39,-8.13,6.89,9.85,270,0.011,0.2302,0,14.234,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.876,0,0.053,0,270,-3.137,0,1,-3.06,0,0,-3.18,270,0.6405,0,0.7679,-3.14,270,-0.03,0.43,2.879,0.001,-0.137,1,3,667.87,0.011,-3.137,225.15,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.02,1115.5,2,0,0.12,0.12,465,8.33,0.12,0.12,56.34,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
56.6,APPROACH,ILS_TRACK,152.06,152,-0.06,223.11,148.26,-8.26,6.82,9.84,270,0.013,0.2287,0,14.22,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.875,0,0.057,0,270,-3.132,0,1,-3.1,0,0,-3.05,270,0.6405,0,0.768,-3.13,270,-0.03,0.42,2.838,0.001,-0.132,1,3,667.87,0.008,-3.132,223.02,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.01,1115.71,2,0,0.12,0.12,467,7.69,0.14,0.12,56.6,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
56.96,APPROACH,ILS_TRACK,152.06,152,-0.06,220.16,145.31,-8.18,6.82,9.81,270,0.011,0.2308,0,14.198,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.874,0,0.059,0,270,-3.063,0,1,-3.07,0,0,-3.13,270,0.6397,0,0.7687,-3.06,270,-0.03,0.42,2.782,0.001,-0.063,1,3,667.87,-0.079,-3.063,220.07,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.69,1115.97,2,0,0.12,0.12,470,8.33,0.12,0.12,56.96,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
57.32,APPROACH,ILS_TRACK,152.06,152,-0.06,217.22,142.36,-8.14,6.88,9.84,270,0.011,0.2294,0,14.175,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.872,0,0.066,0,270,-3.115,0,1,-3.06,0,0,-3.21,270,0.6404,0,0.768,-3.12,270,-0.03,0.43,2.725,0.002,-0.115,1,3,667.87,-0.019,-3.115,217.12,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.34,1116.25,2,0,0.12,0.12,473,8.33,0.12,0.12,57.32,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
57.68,APPROACH,ILS_TRACK,152.07,152,-0.07,214.27,139.4,-8.18,6.89,9.89,270,0.011,0.227,0,14.15,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.871,0,0.072,0,270,-3.203,0,1,-3.09,0,0,-3.14,270,0.6417,0,0.767,-3.2,270,-0.03,0.44,2.669,0.002,-0.203,1,3,667.87,0.09,-3.203,214.17,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.24,1116.54,2,0,0.12,0.12,476,8.33,0.12,0.12,57.68,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
58.04,APPROACH,ILS_TRACK,152.07,152,-0.07,211.32,136.45,-8.25,6.88,9.91,270,0.011,0.2275,0,14.124,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.87,0,0.074,0,270,-3.187,0,1,-3.11,0,0,-3.08,270,0.6415,0,0.7671,-3.19,270,-0.03,0.43,2.613,0.002,-0.187,1,3,667.87,0.071,-3.187,211.21,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.08,1116.81,2,0,0.12,0.12,479,8.33,0.12,0.12,58.04,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
58.4,APPROACH,ILS_TRACK,152.07,152,-0.07,208.36,133.51,-8.23,6.82,9.83,270,0.011,0.2326,0,14.1,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.872,0,0.068,0,270,-3.085,0,1,-3.09,0,0,-3.06,270,0.6402,0,0.7682,-3.09,270,-0.03,0.42,2.556,0.002,-0.085,1,3,667.87,-0.053,-3.085,208.27,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.05,1117.04,2,0,0.12,0.12,482,8.33,0.12,0.12,58.4,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
58.76,APPROACH,ILS_TRACK,152.07,152,-0.07,205.41,130.56,-8.18,6.84,9.82,270,0.011,0.2321,0,14.074,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.872,0,0.069,0,270,-3.066,0,1,-3.07,0,0,-3.15,270,0.6401,0,0.7683,-3.07,270,-0.03,0.43,2.5,0.001,-0.066,1,3,667.87,-0.077,-3.066,205.32,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.19,1117.3,2,0,0.12,0.12,485,8.33,0.12,0.12,58.76,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
59.02,APPROACH,ILS_TRACK,152.07,152,-0.07,203.3,128.42,-8.18,6.91,9.92,270,0.011,0.2282,0,14.055,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.87,0,0.075,0,270,-3.215,0,1,-3.09,0,0,-3.13,270,0.6421,0,0.7666,-3.22,270,-0.03,0.44,2.459,0.002,-0.215,1,3,667.87,0.104,-3.215,203.19,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.27,1117.51,2,0,0.12,0.12,487,7.69,0.14,0.12,59.02,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
59.38,APPROACH,ILS_TRACK,152.07,152,-0.07,200.34,125.48,-8.25,6.83,9.86,270,0.012,0.2297,0,14.03,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.871,0,0.072,0,270,-3.136,0,1,-3.1,0,0,-3.05,270,0.6411,0,0.7674,-3.14,270,-0.03,0.42,2.403,0.001,-0.136,1,3,667.87,0.011,-3.136,200.24,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.37,1117.76,2,0,0.12,0.12,490,8.33,0.12,0.12,59.38,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
59.74,APPROACH,ILS_TRACK,152.07,152,-0.07,197.38,122.53,-8.22,6.82,9.83,270,0.011,0.2298,0,14.004,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.871,0,0.072,0,270,-3.082,0,1,-3.08,0,0,-3.09,270,0.6405,0,0.768,-3.08,270,-0.03,0.42,2.347,0.002,-0.082,1,3,667.87,-0.056,-3.082,197.29,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.33,1118.02,2,0,0.12,0.12,493,8.33,0.12,0.12,59.74,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
60.1,APPROACH,ILS_TRACK,152.08,152,-0.08,194.44,119.58,-8.21,6.85,9.86,270,0.011,0.2262,0,13.976,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.869,0,0.079,0,270,-3.103,0,1,-3.08,0,0,-3.14,270,0.6408,0,0.7677,-3.1,270,-0.03,0.43,2.291,0.002,-0.103,1,3,667.87,-0.031,-3.103,194.34,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.05,1118.31,2,0,0.12,0.12,496,8.33,0.12,0.12,60.1,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
60.46,APPROACH,ILS_TRACK,152.08,152,-0.08,191.49,116.64,-8.2,6.84,9.84,270,0.01,0.2255,0,13.946,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.868,0,0.083,0,270,-3.084,0,1,-3.08,0,0,-3.11,270,0.6406,0,0.7678,-3.08,270,-0.03,0.42,2.234,0.001,-0.084,1,3,667.87,-0.054,-3.084,191.4,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.49,1118.58,2,0,0.12,0.12,499,8.33,0.12,0.12,60.46,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
60.82,APPROACH,ILS_TRACK,152.08,152,-0.08,188.54,113.69,-8.19,6.84,9.83,270,0.011,0.2264,0,13.916,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.867,0,0.084,0,270,-3.088,0,1,-3.08,0,0,-3.13,270,0.6408,0,0.7677,-3.09,270,-0.04,0.42,2.178,0.001,-0.088,1,3,667.87,-0.049,-3.088,188.45,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.92,1118.84,2,0,0.12,0.12,502,8.33,0.12,0.12,60.82,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
61.18,APPROACH,ILS_TRACK,152.08,152,-0.08,185.6,110.74,-8.2,6.85,9.85,270,0.01,0.2265,0,13.885,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.867,0,0.085,0,270,-3.103,0,1,-3.08,0,0,-3.14,270,0.641,0,0.7675,-3.1,270,-0.04,0.43,2.122,0.002,-0.103,1,3,667.87,-0.032,-3.103,185.5,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.55,1119.11,2,0,0.12,0.12,505,8.33,0.12,0.12,61.18,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
61.44,APPROACH,ILS_TRACK,152.08,152,-0.08,183.48,108.62,-8.13,6.88,9.85,270,0.01,0.2277,0,13.863,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.867,0,0.083,0,270,-3.118,0,1,-3.06,0,0,-3.18,270,0.6413,0,0.7673,-3.12,270,-0.04,0.43,2.081,0.002,-0.118,1,3,667.87,-0.014,-3.118,183.37,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.36,1119.28,2,0,0.12,0.12,507,7.69,0.14,0.12,61.44,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
61.8,APPROACH,ILS_TRACK,152.08,152,-0.08,180.54,105.67,-8.13,6.91,9.89,270,0.009,0.2286,0,13.833,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.868,0,0.08,0,270,-3.194,0,1,-3.07,0,0,-3.17,270,0.6424,0,0.7664,-3.19,270,-0.04,0.44,2.025,0.002,-0.194,1,3,667.87,0.076,-3.194,180.43,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.37,1119.53,2,0,0.12,0.12,510,8.33,0.12,0.12,61.8,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
62.16,APPROACH,ILS_TRACK,152.07,151.88,-0.2,177.6,102.73,-8.2,6.87,9.89,270,0.01,0.2213,0,13.782,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.871,0,0.197,0,270,-3.195,0,1,-3.1,0,0,-3.09,270,0.6425,0,0.7663,-3.2,270,-0.04,0.44,1.969,0.001,-0.195,1,3,667.87,0.079,-3.195,177.48,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.54,1119.76,2,0,0.12,0.12,513,8.33,0.12,0.12,62.16,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
62.52,APPROACH,ILS_TRACK,152.07,151.71,-0.35,174.66,99.79,-8.23,6.86,9.89,270,0.011,0.2092,0,13.674,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.872,0,0.354,0,270,-3.157,0,1,-3.09,0,0,-3.09,270,0.642,0,0.7667,-3.16,270,-0.04,0.44,1.913,0.002,-0.157,1,3,667.87,0.032,-3.157,174.54,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.37,1119.99,2,0,0.12,0.12,516,8.33,0.12,0.12,62.52,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
62.88,APPROACH,ILS_TRACK,152.05,151.55,-0.5,171.71,96.86,-8.18,6.82,9.81,270,0.01,0.2027,0,13.511,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.877,0,0.501,0,270,-3.075,0,1,-3.07,0,0,-3.09,270,0.641,0,0.7675,-3.08,270,-0.04,0.44,1.857,0.001,-0.075,1,3,667.87,-0.07,-3.075,171.6,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.73,1120.18,2,0,0.12,0.12,519,8.33,0.12,0.12,62.88,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
63.24,APPROACH,ILS_TRACK,152.03,151.39,-0.64,168.77,93.91,-8.13,6.87,9.84,270,0.009,0.1947,0,13.295,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.883,0,0.643,0,270,-3.099,0,1,-3.06,0,0,-3.21,270,0.6414,0,0.7672,-3.1,270,-0.04,0.45,1.801,0.002,-0.099,1,3,667.87,-0.044,-3.099,168.65,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.23,1120.35,2,0,0.12,0.12,522,8.33,0.12,0.12,63.24,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
63.6,APPROACH,ILS_TRACK,151.99,151.22,-0.77,165.86,90.96,-8.13,6.98,9.97,270,0.009,0.1897,0,13.032,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.892,0,0.772,0,270,-3.244,0,1,-3.08,0,0,-3.21,270,0.6434,0,0.7655,-3.24,270,-0.04,0.47,1.744,0.002,-0.244,1,3,667.87,0.128,-3.244,165.71,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.36,1120.46,2,0,0.12,0.12,525,8.33,0.12,0.12,63.6,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
63.86,APPROACH,ILS_TRACK,151.94,151.1,-0.84,163.71,88.86,-8.15,6.83,9.82,270,0.01,0.1974,0,12.819,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.907,0,0.839,0,270,-3.041,0,1,-3.06,0,0,-3.07,270,0.6407,0,0.7678,-3.04,270,-0.04,0.44,1.704,0.002,-0.041,1,3,667.87,-0.115,-3.041,163.59,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.83,1120.43,2,0,0.12,0.12,527,7.69,0.14,0.12,63.86,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
64.22,APPROACH,ILS_TRACK,151.88,150.94,-0.94,160.78,85.9,-8.11,6.95,9.92,270,0.009,0.1943,0,12.491,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.924,0,0.942,0,270,-3.156,0,1,-3.06,0,0,-3.25,270,0.6424,0,0.7664,-3.16,270,-0.04,0.46,1.648,0.002,-0.156,1,3,667.87,0.021,-3.156,160.65,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.94,1120.43,2,0,0.12,0.12,530,8.33,0.12,0.12,64.22,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
64.58,APPROACH,ILS_TRACK,151.81,150.78,-1.03,157.85,82.96,-8.22,6.92,9.96,270,0.011,0.1906,0,12.13,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.944,0,1.033,0,270,-3.202,0,1,-3.11,0,0,-3.09,270,0.643,0,0.7658,-3.2,270,-0.04,0.46,1.592,0.002,-0.202,1,3,667.87,0.082,-3.202,157.71,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.53,1120.39,2,0,0.12,0.12,533,8.33,0.12,0.12,64.58,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
64.94,APPROACH,ILS_TRACK,151.72,150.62,-1.11,154.91,80.02,-8.22,6.96,10,270,0.011,0.1895,0,11.74,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.968,0,1.112,0,270,-3.16,0,1,-3.1,0,0,-3.1,270,0.6425,0,0.7662,-3.16,270,-0.04,0.46,1.536,0.002,-0.16,1,3,667.87,0.028,-3.16,154.78,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.86,1120.3,2,0,0.12,0.12,536,8.33,0.12,0.12,64.94,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
65.3,APPROACH,ILS_TRACK,151.63,150.45,-1.17,151.98,77.07,-8.2,7,10.03,270,0.011,0.1888,0,11.323,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.995,0,1.18,0,270,-3.15,0,1,-3.1,0,0,-3.09,270,0.6425,0,0.7663,-3.15,270,-0.04,0.46,1.48,0.002,-0.15,1,3,667.87,0.016,-3.15,151.85,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.3,1120.16,2,0,0.12,0.12,539,8.33,0.12,0.12,65.3,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
65.66,APPROACH,ILS_TRACK,151.52,150.29,-1.23,149.05,74.14,-8.15,7.04,10.05,270,0.011,0.1866,0,10.884,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.024,0,1.239,0,270,-3.157,0,1,-3.09,0,0,-3.12,270,0.6427,0,0.7662,-3.16,270,-0.04,0.46,1.424,0.001,-0.157,1,3,667.87,0.023,-3.157,148.92,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228.88,1119.98,2,0,0.12,0.12,542,8.33,0.12,0.12,65.66,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
66.02,APPROACH,ILS_TRACK,151.41,150.13,-1.28,146.13,71.2,-8.13,7.06,10.06,270,0.011,0.1846,0,10.426,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.055,0,1.289,0,270,-3.16,0,1,-3.08,0,0,-3.14,270,0.6428,0,0.7661,-3.16,270,-0.04,0.46,1.368,0.002,-0.16,1,3,667.87,0.026,-3.16,145.99,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.44,1119.77,2,0,0.12,0.12,545,8.33,0.12,0.12,66.02,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
66.28,APPROACH,ILS_TRACK,151.32,150.01,-1.31,144.02,69.09,-8.13,7.09,10.09,270,0.011,0.1828,0,10.085,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.08,0,1.32,0,270,-3.162,0,1,-3.08,0,0,-3.13,270,0.6428,0,0.766,-3.16,270,-0.04,0.47,1.328,0.002,-0.162,1,3,667.87,0.028,-3.162,143.88,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.66,1119.59,2,0,0.12,0.12,547,7.69,0.14,0.12,66.28,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
66.64,APPROACH,ILS_TRACK,151.19,149.85,-1.34,141.1,66.16,-8.1,7.12,10.11,270,0.011,0.1831,0,9.601,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.116,0,1.352,0,270,-3.155,0,1,-3.07,0,0,-3.16,270,0.6428,0,0.766,-3.16,270,-0.04,0.47,1.272,0.002,-0.155,1,3,667.87,0.017,-3.155,140.95,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.2,1119.3,2,0,0.12,0.12,550,8.33,0.12,0.12,66.64,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
