t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_auth_reason,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_theta_cmd_raw,flare_theta_cmd_clamped,flare_theta_clamp_active,flare_aoa_clamp_active,flare_pitch_in_cmd,elev_defl_avg_deg,elev_defl_max_deg,elev_defl_n,flare_ctrl_h_m,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,flare_gamma_ref,flare_gamma_eb_term,flare_gamma_unsat,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
8.42,APPROACH,ILS_TRACK,149.76,152,2.24,671.96,592.85,-1.74,11.35,12.05,269.96,0.13,0.1002,0,8.383,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.521,0,-2.237,0,269.94,0,0,1,-0.71,0,0,0,269.94,0.7062,-0.001,-0.708,0,269.94,2.6,-488.94,20.734,-0.06,0,0,3,741.48,7.332,0,1160.94,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,592.85,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.22,1067.49,2,0,0.08,0.08,82,10,0.12,0.08,8.42,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
8.72,APPROACH,ILS_TRACK,149.52,152,2.48,671.46,592.47,-0.9,11.21,11.47,269.96,0.103,0.2202,0,9.093,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.585,0,-2.464,0,269.95,0,0,1,-0.37,0,0,0,269.95,0.7062,-0.0009,-0.7081,0,269.95,2.54,-486.9,20.687,-0.052,0,0,3,741.48,6.368,0,1158.45,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,592.47,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311.1,1066.5,2,0,0.08,0.08,85,10,0.12,0.08,8.72,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
9.02,APPROACH,ILS_TRACK,149.38,152,2.62,670.83,592.21,-0.87,9.87,10.1,269.95,0.084,0.3402,0,9.872,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.628,0,-2.616,0,269.94,0,0,1,-0.32,0,0,0,269.95,0.7061,-0.001,-0.7081,0,269.94,2.49,-485.05,20.64,-0.058,0,0,3,741.48,6.242,0,1155.96,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,592.21,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.56,1065.95,2,0,0.08,0.08,88,10,0.12,0.08,9.02,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
9.32,APPROACH,ILS_TRACK,149.41,152,2.59,670.38,591.89,-1.22,9.22,9.65,269.95,0.07,0.3916,0,10.653,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.621,0,-2.59,0,269.94,0,0,1,-0.45,0,0,0,269.95,0.706,-0.001,-0.7082,0,269.94,2.44,-483.06,20.592,-0.056,0,0,3,741.48,6.941,0,1153.48,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,591.89,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311.62,1066.09,2,0,0.08,0.08,91,10,0.12,0.08,9.32,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
9.62,APPROACH,ILS_TRACK,149.45,152,2.55,670.16,591.48,-1.41,9.79,10.37,269.95,0.065,0.3636,0,11.421,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.609,0,-2.549,0,269.94,0,0,1,-0.55,0,0,0,269.95,0.706,-0.0011,-0.7082,0,269.94,2.39,-480.81,20.545,-0.061,0,0,3,741.48,7.75,0,1151,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,591.48,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.38,1066.3,2,0,0.08,0.08,94,10,0.12,0.08,9.62,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
9.92,APPROACH,ILS_TRACK,149.45,152,2.55,669.91,591.13,-1.01,10.3,10.67,269.95,0.057,0.3843,0,12.184,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.61,0,-2.55,0,269.95,0,0,1,-0.41,0,0,0,269.95,0.7059,-0.0009,-0.7083,0,269.95,2.34,-478.56,20.497,-0.053,0,0,3,741.48,7.312,0,1148.51,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,591.13,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321.66,1066.31,2,0,0.08,0.08,97,10,0.12,0.08,9.92,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
10.22,APPROACH,ILS_TRACK,149.46,152,2.54,669.56,590.84,-0.9,10.07,10.38,269.95,0.057,0.3884,0,12.951,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.608,0,-2.546,0,269.95,0,0,1,-0.35,0,0,0,269.96,0.7059,-0.0009,-0.7083,0,269.95,2.29,-476.42,20.45,-0.05,0,0,3,741.48,7.141,0,1146.02,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,590.84,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.18,1066.37,2,0,0.08,0.08,100,10,0.12,0.08,10.22,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
10.52,APPROACH,ILS_TRACK,149.53,152,2.47,669.27,590.57,-0.88,9.99,10.32,269.95,0.054,0.3578,0,13.701,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.588,0,-2.475,0,269.96,0,0,1,-0.35,0,0,0,269.95,0.7058,-0.0008,-0.7084,0,269.96,2.24,-474.23,20.402,-0.045,0,0,3,741.48,7.43,0,1143.54,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,590.57,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331.92,1066.69,2,0,0.08,0.08,103,10,0.12,0.08,10.52,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
10.82,APPROACH,ILS_TRACK,149.61,152,2.39,669.01,590.32,-0.79,9.94,10.22,269.95,0.054,0.3395,0,14.428,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.566,0,-2.394,0,269.95,0,0,1,-0.3,0,0,0,269.95,0.7058,-0.0009,-0.7084,0,269.95,2.19,-472.01,20.355,-0.05,0,0,3,741.48,7.411,0,1141.05,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,590.32,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334.7,1067.05,2,0,0.08,0.08,106,10,0.12,0.08,10.82,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
11.12,APPROACH,ILS_TRACK,149.71,152,2.29,668.76,590.1,-0.75,9.89,10.15,269.95,0.053,0.3219,0,15.126,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.538,0,-2.295,0,269.95,0,0,1,-0.28,0,0,0,269.96,0.7057,-0.0009,-0.7085,0,269.95,2.14,-469.77,20.308,-0.05,0,0,3,741.48,7.507,0,1138.56,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,590.1,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336.19,1067.49,2,0,0.08,0.08,109,10,0.12,0.08,11.12,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
11.42,APPROACH,ILS_TRACK,149.81,152,2.19,668.54,589.88,-0.69,9.84,10.08,269.95,0.052,0.314,0,15.794,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.509,0,-2.193,0,269.96,0,0,1,-0.26,0,0,0,269.95,0.7057,-0.0008,-0.7086,0,269.96,2.1,-467.5,20.26,-0.044,0,0,3,741.48,7.517,0,1136.07,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,589.88,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336.59,1067.93,2,0,0.08,0.08,112,10,0.12,0.08,11.42,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
11.72,APPROACH,ILS_TRACK,149.92,152,2.08,668.34,589.68,-0.67,9.83,10.08,269.95,0.051,0.3065,0,16.43,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.478,0,-2.085,0,269.96,0,0,1,-0.26,0,0,0,269.95,0.7056,-0.0007,-0.7086,0,269.96,2.05,-465.22,20.212,-0.043,0,0,3,741.48,7.669,0,1133.58,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,589.68,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336.38,1068.4,2,0,0.08,0.08,115,10,0.12,0.08,11.72,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
12.02,APPROACH,ILS_TRACK,150.03,152,1.97,668.15,589.5,-0.66,9.81,10.05,269.95,0.051,0.3064,0,17.035,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.449,0,-1.981,0,269.96,0,0,1,-0.24,0,0,0,269.96,0.7055,-0.0008,-0.7087,0,269.96,2,-462.91,20.165,-0.044,0,0,3,741.48,7.717,0,1131.09,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,589.5,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335.64,1068.85,2,0,0.08,0.08,118,10,0.12,0.08,12.02,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
12.32,APPROACH,ILS_TRACK,150.11,152,1.89,668.01,589.32,-0.43,10,10.14,269.95,0.049,0.3236,0,17.609,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.425,0,-1.895,0,269.97,0,0,1,-0.18,0,0,0,269.96,0.7055,-0.0006,-0.7087,0,269.97,1.96,-460.55,20.117,-0.034,0,0,3,741.48,7.749,0,1128.59,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,589.32,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,1069.2,2,0,0.08,0.08,121,10,0.12,0.08,12.32,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
12.62,APPROACH,ILS_TRACK,150.19,152,1.81,667.81,589.18,-0.52,9.72,9.9,269.95,0.049,0.3317,0,18.166,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.404,0,-1.822,0,269.97,0,0,1,-0.19,0,0,0,269.95,0.7054,-0.0006,-0.7088,0,269.97,1.91,-458.27,20.07,-0.034,0,0,3,741.48,7.72,0,1126.09,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,589.18,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336.2,1069.54,2,0,0.08,0.08,124,10,0.12,0.08,12.62,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
12.92,APPROACH,ILS_TRACK,150.29,152,1.71,667.67,589.04,-0.45,9.75,9.91,269.95,0.048,0.3238,0,18.691,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.375,0,-1.717,0,269.97,0,0,1,-0.17,0,0,0,269.96,0.7054,-0.0006,-0.7088,0,269.97,1.87,-455.91,20.022,-0.032,0,0,3,741.48,7.812,0,1123.6,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,589.04,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.23,1069.99,2,0,0.08,0.08,127,10,0.12,0.08,12.92,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
13.22,APPROACH,ILS_TRACK,150.41,152,1.59,667.53,588.91,-0.45,9.71,9.87,269.95,0.047,0.3119,0,19.183,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.342,0,-1.602,0,269.96,0,0,1,-0.17,0,0,0,269.96,0.7053,-0.0006,-0.7089,0,269.96,1.83,-453.55,19.974,-0.036,0,0,3,741.48,7.881,0,1121.1,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,588.91,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.75,1070.48,2,0,0.08,0.08,130,10,0.12,0.08,13.22,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
13.52,APPROACH,ILS_TRACK,150.53,152,1.47,667.4,588.79,-0.4,9.7,9.85,269.95,0.045,0.3027,0,19.64,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.309,0,-1.482,0,269.97,0,0,1,-0.16,0,0,0,269.97,0.7053,-0.0005,-0.709,0,269.97,1.78,-451.18,19.927,-0.029,0,0,3,741.48,7.944,0,1118.6,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,588.79,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.24,1071,2,0,0.08,0.08,133,10,0.12,0.08,13.52,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
13.82,APPROACH,ILS_TRACK,150.65,152,1.35,667.28,588.67,-0.35,9.69,9.82,269.95,0.045,0.2961,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.275,0,-1.362,0,269.96,0,0,1,-0.14,0,0,0,269.97,0.7052,-0.0007,-0.709,0,269.96,1.74,-448.79,19.879,-0.038,0,0,3,741.48,7.979,0,1116.09,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,588.67,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335.94,1071.51,2,0,0.08,0.08,136,10,0.12,0.08,13.82,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
14.12,APPROACH,ILS_TRACK,150.76,152,1.24,667.17,588.56,-0.32,9.68,9.79,269.96,0.045,0.2897,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.243,0,-1.248,0,269.97,0,0,1,-0.12,0,0,0,269.97,0.7051,-0.0006,-0.7091,0,269.97,1.69,-446.4,19.831,-0.034,0,0,3,741.48,7.982,0,1113.59,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,588.56,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334.02,1071.99,2,0,0.08,0.08,139,10,0.12,0.08,14.12,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
14.42,APPROACH,ILS_TRACK,150.86,152,1.14,667.07,588.46,-0.31,9.65,9.76,269.96,0.045,0.2878,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.213,0,-1.143,0,269.97,0,0,1,-0.11,0,0,0,269.97,0.7051,-0.0005,-0.7091,0,269.97,1.65,-444,19.783,-0.03,0,0,3,741.48,7.983,0,1111.08,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,588.46,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331.73,1072.44,2,0,0.08,0.08,142,10,0.12,0.08,14.42,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
14.72,APPROACH,ILS_TRACK,150.97,152,1.03,666.97,588.37,-0.31,9.63,9.74,269.96,0.044,0.2842,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.184,0,-1.04,0,269.96,0,0,1,-0.11,0,0,0,269.97,0.705,-0.0007,-0.7092,0,269.96,1.61,-441.59,19.735,-0.043,0,0,3,741.48,8.028,0,1108.57,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,588.37,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.47,1072.88,2,0,0.08,0.08,145,10,0.12,0.08,14.72,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
15.02,APPROACH,ILS_TRACK,151.06,152,0.94,666.88,588.28,-0.27,9.64,9.73,269.96,0.042,0.2836,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.157,0,-0.943,0,269.97,0,0,1,-0.11,0,0,0,269.98,0.705,-0.0006,-0.7092,0,269.97,1.57,-439.17,19.687,-0.033,0,0,3,741.48,8.105,0,1106.06,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,588.28,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.07,1073.29,2,0,0.08,0.08,148,10,0.12,0.08,15.02,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
15.32,APPROACH,ILS_TRACK,151.15,152,0.85,666.8,588.2,-0.28,9.61,9.72,269.96,0.043,0.2841,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.131,0,-0.853,0,269.98,0,0,1,-0.1,0,0,0,269.97,0.7049,-0.0004,-0.7093,0,269.98,1.53,-436.74,19.639,-0.021,0,0,3,741.48,8.096,0,1103.55,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,588.2,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.9,1073.68,2,0,0.08,0.08,151,10,0.12,0.08,15.32,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
15.62,APPROACH,ILS_TRACK,151.24,152,0.76,666.72,588.13,-0.26,9.61,9.7,269.96,0.042,0.2858,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.108,0,-0.77,0,269.97,0,0,1,-0.09,0,0,0,269.98,0.7049,-0.0005,-0.7093,0,269.97,1.49,-434.31,19.591,-0.03,0,0,3,741.48,8.113,0,1101.04,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,588.13,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.04,1074.03,2,0,0.08,0.08,154,10,0.12,0.08,15.62,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
15.92,APPROACH,ILS_TRACK,151.31,152,0.69,666.65,588.06,-0.2,9.62,9.69,269.96,0.041,0.2879,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.086,0,-0.693,0,269.98,0,0,1,-0.08,0,0,0,269.98,0.7048,-0.0004,-0.7094,0,269.98,1.45,-431.86,19.544,-0.025,0,0,3,741.48,8.173,0,1098.52,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,588.06,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321.54,1074.36,2,0,0.08,0.08,157,10,0.12,0.08,15.92,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
16.22,APPROACH,ILS_TRACK,151.38,152,0.62,666.59,588,-0.21,9.6,9.67,269.96,0.042,0.2896,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.066,0,-0.622,0,269.98,0,0,1,-0.08,0,0,0,269.98,0.7047,-0.0003,-0.7095,0,269.98,1.41,-429.41,19.496,-0.019,0,0,3,741.48,8.159,0,1096.01,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,588,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.47,1074.66,2,0,0.08,0.08,160,10,0.12,0.08,16.22,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
16.52,APPROACH,ILS_TRACK,151.45,152,0.55,666.53,587.94,-0.2,9.59,9.67,269.96,0.043,0.288,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.046,0,-0.551,0,269.97,0,0,1,-0.08,0,0,0,269.98,0.7047,-0.0005,-0.7095,0,269.97,1.37,-426.96,19.448,-0.031,0,0,3,741.48,8.197,0,1093.49,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,587.94,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319.58,1074.96,2,0,0.08,0.08,163,10,0.12,0.08,16.52,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
16.82,APPROACH,ILS_TRACK,151.52,152,0.48,666.47,587.89,-0.16,9.58,9.63,269.96,0.042,0.2877,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.027,0,-0.484,0,269.98,0,0,1,-0.06,0,0,0,269.98,0.7046,-0.0003,-0.7096,0,269.98,1.33,-424.5,19.399,-0.02,0,0,3,741.48,8.202,0,1090.97,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,587.89,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.65,1075.25,2,0,0.08,0.08,166,10,0.12,0.08,16.82,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
17.12,APPROACH,ILS_TRACK,151.59,152,0.41,666.42,587.84,-0.14,9.57,9.62,269.96,0.042,0.2861,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.009,0,-0.418,0,269.98,0,0,1,-0.05,0,0,0,269.98,0.7046,-0.0004,-0.7096,0,269.98,1.29,-422.03,19.351,-0.023,0,0,3,741.48,8.227,0,1088.46,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,587.84,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.71,1075.53,2,0,0.08,0.08,169,10,0.12,0.08,17.12,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
