t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,phase_el_s,status
151.06,APPROACH,ILS_TRACK,77.27,80,2.73,1404.64,0.2,7.92,7.78,89.15,0.089,0.4126,0,20,88.99,0,-3.47,-247.21,28.962,-0.014,67.952,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,151.1,FLYING
151.88,APPROACH,ILS_TRACK,77.26,80,2.74,1404.81,0.21,7.92,7.78,89.14,0.086,0.407,0,20,88.98,0,-3.18,-243.33,28.891,-0.017,66.783,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,151.92,FLYING
152.7,APPROACH,ILS_TRACK,77.26,80,2.74,1404.98,0.21,7.92,7.78,89.13,0.082,0.4006,0,20,88.98,0,-2.91,-239.44,28.82,-0.022,65.611,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,152.74,FLYING
153.52,APPROACH,ILS_TRACK,77.28,80,2.72,1405.16,0.22,7.91,7.77,89.12,0.078,0.3938,0,20,88.98,0,-2.65,-235.55,28.749,-0.024,64.435,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,153.56,FLYING
154.34,APPROACH,ILS_TRACK,77.3,80,2.7,1405.34,0.22,7.91,7.76,89.11,0.074,0.3869,0,20,88.97,0,-2.4,-231.65,28.678,-0.029,63.258,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,154.38,FLYING
155.16,APPROACH,ILS_TRACK,77.33,80,2.67,1405.52,0.23,7.9,7.75,89.1,0.071,0.38,0,20,88.97,0,-2.16,-227.75,28.607,-0.034,62.077,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,155.2,FLYING
155.98,APPROACH,ILS_TRACK,77.37,80,2.63,1405.71,0.24,7.89,7.73,89.09,0.068,0.3733,0,20,88.96,0,-1.93,-223.83,28.536,-0.037,60.894,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,156.02,FLYING
156.8,APPROACH,ILS_TRACK,77.41,80,2.59,1405.91,0.24,7.88,7.72,89.08,0.067,0.3671,0,20,88.96,0,-1.71,-219.92,28.465,-0.038,59.709,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,156.84,FLYING
157.62,APPROACH,ILS_TRACK,77.45,80,2.55,1406.1,0.25,7.87,7.71,89.08,0.064,0.3613,0,20,88.96,0,-1.51,-216,28.394,-0.042,58.522,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,157.66,FLYING
158.44,APPROACH,ILS_TRACK,77.49,80,2.51,1406.31,0.25,7.86,7.69,89.07,0.061,0.3563,0,20,88.96,0,-1.32,-212.07,28.323,-0.044,57.332,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,158.48,FLYING
159.26,APPROACH,ILS_TRACK,77.53,80,2.47,1406.52,0.26,7.85,7.68,89.06,0.058,0.3522,0,20,88.95,0,-1.13,-208.13,28.252,-0.048,56.141,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,159.3,FLYING
160.08,APPROACH,ILS_TRACK,77.56,80,2.44,1406.73,0.26,7.85,7.67,89.05,0.056,0.3494,0,20,88.95,0,-0.96,-204.19,28.181,-0.048,54.949,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,160.12,FLYING
160.9,APPROACH,ILS_TRACK,77.59,80,2.41,1406.94,0.26,7.84,7.67,89.05,0.053,0.3481,0,20,88.95,0,-0.79,-200.24,28.109,-0.05,53.756,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,160.94,FLYING
161.72,APPROACH,ILS_TRACK,77.6,80,2.4,1407.16,0.27,7.84,7.67,89.04,0.049,0.3482,0,20,88.95,0,-0.64,-196.29,28.038,-0.05,52.564,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,161.76,FLYING
162.54,APPROACH,ILS_TRACK,77.61,80,2.39,1407.38,0.27,7.84,7.66,89.03,0.045,0.3492,0,20,88.95,0,-0.5,-192.33,27.967,-0.052,51.372,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,162.58,FLYING
163.36,APPROACH,ILS_TRACK,77.61,80,2.39,1407.61,0.27,7.84,7.66,89.03,0.043,0.351,0,20,88.95,0,-0.36,-188.37,27.896,-0.054,50.179,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,163.4,FLYING
164.18,APPROACH,ILS_TRACK,77.61,80,2.39,1407.83,0.28,7.85,7.67,89.02,0.04,0.3529,0,20,88.94,0,-0.23,-184.41,27.824,-0.056,48.988,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,164.22,FLYING
165,APPROACH,ILS_TRACK,77.61,80,2.39,1408.06,0.28,7.85,7.67,89.01,0.038,0.3548,0,20,88.95,0,-0.11,-180.45,27.753,-0.054,47.796,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,165.04,FLYING
165.82,APPROACH,ILS_TRACK,77.6,80,2.4,1408.29,0.28,7.85,7.67,89.01,0.036,0.3565,0,20,88.94,0,0,-176.49,27.682,-0.056,46.603,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,165.86,FLYING
166.64,APPROACH,ILS_TRACK,77.6,80,2.4,1408.53,0.28,7.86,7.67,89,0.033,0.3578,0,20,88.94,0,0.1,-172.52,27.611,-0.056,45.41,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,166.68,FLYING
167.46,APPROACH,ILS_TRACK,77.6,80,2.4,1408.76,0.29,7.86,7.67,89,0.03,0.3588,0,20,88.94,0,0.2,-168.55,27.539,-0.056,44.217,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,167.5,FLYING
168.28,APPROACH,ILS_TRACK,77.59,80,2.41,1409,0.29,7.86,7.67,88.99,0.029,0.3596,0,20,88.94,0,0.29,-164.58,27.468,-0.057,43.023,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,168.32,FLYING
169.1,APPROACH,ILS_TRACK,77.59,80,2.41,1409.23,0.29,7.86,7.67,88.99,0.027,0.36,0,20,88.94,0,0.37,-160.61,27.397,-0.056,41.828,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,169.14,FLYING
169.92,APPROACH,ILS_TRACK,77.59,80,2.41,1409.47,0.29,7.86,7.67,88.98,0.022,0.3602,0,20,88.95,0,0.44,-156.64,27.326,-0.055,40.634,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,169.96,FLYING
170.74,APPROACH,ILS_TRACK,77.59,80,2.41,1409.72,0.3,7.86,7.67,88.98,0.02,0.3602,0,20,88.94,0,0.51,-152.66,27.254,-0.056,39.438,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,170.78,FLYING
171.56,APPROACH,ILS_TRACK,77.59,80,2.41,1409.96,0.3,7.86,7.67,88.97,0.017,0.3601,0,20,88.94,0,0.58,-148.69,27.183,-0.056,38.242,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,171.6,FLYING
172.38,APPROACH,ILS_TRACK,77.59,80,2.41,1410.2,0.3,7.86,7.67,88.97,0.015,0.3597,0,20,88.95,0,0.64,-144.71,27.112,-0.055,37.045,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,172.42,FLYING
173.2,APPROACH,ILS_TRACK,77.6,80,2.4,1410.45,0.3,7.86,7.66,88.97,0.012,0.3593,0,20,88.95,0,0.69,-140.72,27.041,-0.055,35.848,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,173.24,FLYING
174.02,APPROACH,ILS_TRACK,77.6,80,2.4,1410.7,0.3,7.86,7.66,88.96,0.01,0.3588,0,20,88.95,0,0.74,-136.74,26.969,-0.052,34.651,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,174.06,FLYING
174.84,APPROACH,ILS_TRACK,77.61,80,2.39,1410.95,0.31,7.86,7.66,88.96,0.01,0.3582,0,20,88.95,0,0.78,-132.76,26.898,-0.054,33.452,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,174.88,FLYING
175.66,APPROACH,ILS_TRACK,77.61,80,2.39,1411.2,0.31,7.86,7.66,88.96,0.008,0.3576,0,20,88.95,0,0.82,-128.77,26.827,-0.052,32.253,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,175.7,FLYING
176.48,APPROACH,ILS_TRACK,77.62,80,2.38,1411.45,0.31,7.86,7.65,88.95,0.006,0.357,0,20,88.95,0,0.86,-124.78,26.755,-0.052,31.054,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,176.52,FLYING
177.3,APPROACH,ILS_TRACK,77.63,80,2.37,1411.71,0.31,7.86,7.65,88.95,0.004,0.3564,0,20,88.95,0,0.89,-120.79,26.684,-0.051,29.853,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,177.34,FLYING
178.12,APPROACH,ILS_TRACK,77.63,80,2.37,1411.96,0.31,7.85,7.65,88.95,0.002,0.3558,0,20,88.95,0,0.91,-116.8,26.613,-0.048,28.654,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,178.16,FLYING
178.94,APPROACH,ILS_TRACK,77.64,80,2.36,1412.22,0.31,7.85,7.65,88.95,0,0.3553,0,20,88.95,0,0.93,-112.81,26.542,-0.048,27.453,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,178.98,FLYING
179.76,APPROACH,ILS_TRACK,77.65,80,2.35,1412.48,0.31,7.85,7.64,88.94,-0.002,0.3548,0,20,88.95,0,0.95,-108.81,26.47,-0.047,26.252,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,179.8,FLYING
180.58,APPROACH,ILS_TRACK,77.65,80,2.35,1412.73,0.32,7.85,7.64,88.94,-0.004,0.3545,0,20,88.95,0,0.97,-104.82,26.399,-0.048,25.052,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,180.62,FLYING
181.4,APPROACH,ILS_TRACK,77.66,80,2.34,1412.99,0.32,7.85,7.64,88.94,-0.006,0.3543,0,20,88.95,0,0.98,-100.82,26.328,-0.045,23.849,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,181.44,FLYING
182.22,APPROACH,ILS_TRACK,77.66,80,2.34,1413.25,0.32,7.85,7.64,88.94,-0.008,0.3543,0,20,88.96,0,0.99,-96.82,26.256,-0.044,22.648,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,182.26,FLYING
183.04,APPROACH,ILS_TRACK,77.67,80,2.33,1413.52,0.32,7.85,7.64,88.94,-0.009,0.3543,0,20,88.96,0,0.99,-92.82,26.185,-0.043,21.447,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,183.08,FLYING
183.86,APPROACH,ILS_TRACK,77.67,80,2.33,1413.78,0.32,7.85,7.64,88.93,-0.01,0.3545,0,20,88.96,0,1,-88.82,26.114,-0.041,20.246,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,183.9,FLYING
184.68,APPROACH,ILS_TRACK,77.67,80,2.33,1414.04,0.32,7.85,7.64,88.93,-0.012,0.3546,0,20,88.96,0,1,-84.82,26.042,-0.041,19.044,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,184.72,FLYING
185.5,APPROACH,ILS_TRACK,77.67,80,2.33,1414.3,0.32,7.85,7.64,88.93,-0.013,0.3548,0,20,88.96,0,1,-80.82,25.971,-0.039,17.842,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,185.54,FLYING
186.3,APPROACH,ILS_TRACK,77.67,80,2.33,1414.56,0.32,7.85,7.64,88.93,-0.015,0.3549,0,20,88.96,0,1,-76.81,25.899,-0.039,16.641,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,186.34,FLYING
187.12,APPROACH,ILS_TRACK,77.67,80,2.33,1414.83,0.3,7.85,7.65,88.93,-0.016,0.355,0,20,88.96,0,0.99,-72.81,25.828,-0.037,15.44,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,187.16,FLYING
187.96,APPROACH,ILS_TRACK,77.67,80,2.33,1415.08,0.29,8,7.81,88.93,-0.017,0.3553,0,20,88.96,0,0.99,-68.81,25.757,-0.037,14.244,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,188,FLYING
188.78,APPROACH,ILS_TRACK,77.66,80,2.34,1415.32,0.3,7.99,7.8,88.93,-0.018,0.3568,0,20,88.97,0,0.97,-64.74,25.684,-0.033,12.905,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,188.82,FLYING
189.58,APPROACH,ILS_TRACK,77.66,80,2.34,1415.56,0.3,7.97,7.77,88.93,-0.019,0.358,0,20,88.97,0,0.97,-60.86,25.614,-0.034,12.046,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,189.62,FLYING
190.38,APPROACH,ILS_TRACK,77.65,80,2.35,1415.8,0.29,7.98,7.79,88.93,-0.02,0.3588,0,20,88.97,0,0.95,-56.97,25.544,-0.032,10.871,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,190.42,FLYING
191.18,APPROACH,ILS_TRACK,77.64,80,2.36,1416.04,0.29,8.02,7.83,88.92,-0.021,0.3599,0,20,88.97,0,0.94,-53.08,25.475,-0.031,9.704,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,191.22,FLYING
191.98,APPROACH,ILS_TRACK,77.63,80,2.37,1416.27,0.3,8.02,7.83,88.92,-0.022,0.361,0,20,88.97,0,0.92,-49.2,25.405,-0.028,8.548,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,192.02,FLYING
192.78,APPROACH,ILS_TRACK,77.62,80,2.38,1416.51,0.3,8.02,7.82,88.92,-0.024,0.362,0,20,88.97,0,0.9,-45.32,25.336,-0.026,7.381,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,192.82,FLYING
193.6,APPROACH,ILS_TRACK,77.61,80,2.39,1416.76,0.3,8.02,7.82,88.92,-0.025,0.3628,0,20,88.98,0,0.88,-41.33,25.264,-0.025,6.027,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,193.64,FLYING
194.42,APPROACH,ILS_TRACK,77.6,80,2.4,1417,0.3,8.02,7.83,88.92,-0.028,0.3634,0,20,88.98,0,0.86,-37.35,25.193,-0.023,4.831,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,194.46,FLYING
195.24,APPROACH,ILS_TRACK,77.6,80,2.4,1417.25,0.3,8.03,7.83,88.92,-0.028,0.3638,0,20,88.98,0,0.84,-33.37,25.122,-0.023,3.635,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,195.28,FLYING
196.06,APPROACH,ILS_TRACK,77.59,80,2.41,1417.5,0.31,8.02,7.82,88.92,-0.031,0.3639,0,20,88.98,-0.563,0.81,-29.38,25.05,-0.02,2.437,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,196.1,FLYING
196.88,APPROACH,ILS_TRACK,77.6,80,2.4,1417.69,0.24,7.8,7.65,88.92,-0.051,0.3612,0,20,88.98,-1.675,0.78,-25.44,24.979,-0.018,1.325,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,196.92,FLYING
197.7,APPROACH,ILS_TRACK,77.67,80,2.33,1417.74,0.03,7.41,7.4,88.92,-0.062,0.3519,0,20,88.98,-2.628,0.76,-21.62,24.908,-0.017,0.372,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,197.74,FLYING
198.52,APPROACH,ILS_TRACK,77.78,80,2.22,1417.56,-0.3,6.98,7.19,88.93,-0.067,0.3356,0,20,88.98,-3.374,0.74,-18.01,24.836,-0.021,-0.374,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,198.56,FLYING
199.34,APPROACH,ILS_TRACK,77.95,80,2.05,1417.07,-0.72,6.56,7.04,88.93,-0.07,0.3143,0,20,88.98,-3.899,0.72,-14.69,24.765,-0.02,-0.899,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,199.38,FLYING
200.16,APPROACH,ILS_TRACK,78.14,80,1.86,1416.22,-1.17,6.15,6.93,88.93,-0.071,0.2913,0,20,88.98,-4.24,0.7,-11.72,24.693,-0.019,-1.24,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,200.2,FLYING
200.98,APPROACH,ILS_TRACK,78.34,80,1.66,1414.99,-1.65,5.79,6.86,88.94,-0.073,0.2697,0,20,88.98,-4.43,0.69,-9.12,24.621,-0.022,-1.43,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,201.02,FLYING
201.8,APPROACH,ILS_TRACK,78.53,80,1.47,1413.38,-2.13,5.45,6.83,88.94,-0.073,0.2518,0,20,88.98,-4.496,0.68,-6.89,24.549,-0.023,-1.496,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,201.84,FLYING
202.62,APPROACH,ILS_TRACK,78.7,80,1.3,1411.4,-2.58,5.2,6.87,88.94,-0.072,0.2389,0,20,88.97,-4.474,0.68,-5.03,24.477,-0.026,-1.474,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,202.66,FLYING
203.44,APPROACH,ILS_TRACK,78.83,80,1.17,1409.08,-2.98,4.99,6.91,88.95,-0.072,0.2322,0,20,88.97,-4.39,0.68,-3.5,24.405,-0.026,-1.39,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,203.48,FLYING
204.26,APPROACH,ILS_TRACK,78.92,80,1.08,1406.46,-3.34,4.83,6.98,88.95,-0.069,0.2313,0,20,88.97,-4.271,0.68,-2.28,24.332,-0.028,-1.271,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,204.3,FLYING
205.08,APPROACH,ILS_TRACK,78.98,80,1.02,1403.58,-3.64,4.7,7.05,88.95,-0.067,0.2352,0,20,88.97,-4.134,0.69,-1.32,24.26,-0.032,-1.134,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,205.12,FLYING
205.9,APPROACH,ILS_TRACK,79.01,80,0.99,1400.48,-3.89,4.62,7.12,88.95,-0.063,0.2423,0,20,88.97,-3.992,0.7,-0.59,24.187,-0.033,-0.992,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,205.94,FLYING
206.72,APPROACH,ILS_TRACK,79.01,80,0.99,1397.19,-4.1,4.55,7.19,88.95,-0.059,0.251,0,20,88.97,-3.851,0.71,-0.05,24.115,-0.033,-0.851,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,206.76,FLYING
207.54,APPROACH,ILS_TRACK,79,80,1,1393.76,-4.26,4.51,7.26,88.96,-0.055,0.2597,0,20,88.96,-3.719,0.72,0.34,24.043,-0.036,-0.719,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,207.58,FLYING
208.36,APPROACH,ILS_TRACK,78.99,80,1.01,1390.21,-4.39,4.48,7.32,88.96,-0.051,0.2672,0,20,88.96,-3.599,0.74,0.6,23.97,-0.037,-0.599,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,208.4,FLYING
209.18,APPROACH,ILS_TRACK,78.99,80,1.01,1386.57,-4.49,4.46,7.36,88.96,-0.047,0.273,0,20,88.96,-3.494,0.76,0.76,23.898,-0.039,-0.494,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,209.22,FLYING
210,APPROACH,ILS_TRACK,78.98,80,1.02,1382.86,-4.56,4.46,7.41,88.96,-0.043,0.2772,0,20,88.96,-3.405,0.78,0.86,23.826,-0.041,-0.405,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,210.04,FLYING
210.82,APPROACH,ILS_TRACK,78.98,80,1.02,1379.11,-4.6,4.48,7.45,88.96,-0.039,0.2806,0,20,88.96,-3.341,0.8,0.9,23.753,-0.042,-0.341,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,210.86,FLYING
211.64,APPROACH,ILS_TRACK,78.98,80,1.02,1375.33,-4.62,4.49,7.48,88.96,-0.036,0.283,0,20,88.96,-3.296,0.82,0.91,23.681,-0.042,-0.296,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,211.68,FLYING
212.46,APPROACH,ILS_TRACK,78.98,80,1.02,1371.54,-4.63,4.49,7.49,88.96,-0.032,0.2845,0,20,88.96,-3.27,0.84,0.91,23.609,-0.045,-0.27,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,212.5,FLYING
213.28,APPROACH,ILS_TRACK,78.98,80,1.02,1367.74,-4.64,4.48,7.49,88.96,-0.03,0.2849,0,20,88.96,-3.251,0.86,0.9,23.536,-0.044,-0.251,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,213.32,FLYING
214.1,APPROACH,ILS_TRACK,78.99,80,1.01,1363.94,-4.64,4.48,7.49,88.96,-0.027,0.2845,0,20,88.96,-3.236,0.88,0.88,23.464,-0.043,-0.236,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,214.14,FLYING
214.92,APPROACH,ILS_TRACK,79.01,80,0.99,1360.13,-4.64,4.48,7.49,88.96,-0.026,0.2834,0,20,88.95,-3.226,0.89,0.86,23.392,-0.046,-0.226,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,214.96,FLYING
215.74,APPROACH,ILS_TRACK,79.03,80,0.97,1356.32,-4.64,4.47,7.48,88.95,-0.024,0.2816,0,20,88.95,-3.216,0.91,0.84,23.32,-0.045,-0.216,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,215.78,FLYING
216.56,APPROACH,ILS_TRACK,79.05,80,0.95,1352.51,-4.64,4.46,7.47,88.95,-0.023,0.2794,0,20,88.96,-3.209,0.92,0.82,23.247,-0.044,-0.209,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,216.6,FLYING
217.38,APPROACH,ILS_TRACK,79.08,80,0.92,1348.7,-4.64,4.46,7.46,88.95,-0.022,0.2768,0,20,88.96,-3.204,0.94,0.79,23.175,-0.044,-0.204,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,217.42,FLYING
218.2,APPROACH,ILS_TRACK,79.11,80,0.89,1344.89,-4.64,4.45,7.45,88.95,-0.02,0.274,0,20,88.96,-3.2,0.95,0.77,23.103,-0.045,-0.2,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,218.24,FLYING
219.02,APPROACH,ILS_TRACK,79.15,80,0.85,1341.09,-4.64,4.44,7.44,88.95,-0.019,0.2711,0,20,88.95,-3.196,0.97,0.76,23.031,-0.045,-0.196,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,219.06,FLYING
219.84,APPROACH,ILS_TRACK,79.18,80,0.82,1337.28,-4.64,4.43,7.43,88.95,-0.019,0.2682,0,20,88.96,-3.195,0.97,0.74,22.958,-0.043,-0.195,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,219.88,FLYING
220.66,APPROACH,ILS_TRACK,79.22,80,0.78,1333.48,-4.64,4.42,7.42,88.95,-0.019,0.2654,0,20,88.96,-3.194,0.98,0.72,22.886,-0.043,-0.194,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,220.7,FLYING
221.48,APPROACH,ILS_TRACK,79.25,80,0.75,1329.67,-4.64,4.41,7.41,88.95,-0.019,0.263,0,20,88.96,-3.194,0.98,0.71,22.814,-0.041,-0.194,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,221.52,FLYING
222.3,APPROACH,ILS_TRACK,79.28,80,0.72,1325.87,-4.63,4.41,7.4,88.94,-0.019,0.2612,0,20,88.96,-3.194,0.99,0.7,22.741,-0.041,-0.194,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,222.34,FLYING
223.12,APPROACH,ILS_TRACK,79.31,80,0.69,1322.07,-4.63,4.4,7.4,88.94,-0.019,0.2601,0,20,88.96,-3.196,0.99,0.69,22.669,-0.039,-0.196,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,223.16,FLYING
223.94,APPROACH,ILS_TRACK,79.33,80,0.67,1318.27,-4.63,4.4,7.39,88.94,-0.019,0.2597,0,20,88.96,-3.196,0.98,0.69,22.597,-0.038,-0.196,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,223.98,FLYING
224.76,APPROACH,ILS_TRACK,79.35,80,0.65,1314.47,-4.63,4.39,7.39,88.94,-0.019,0.2598,0,20,88.96,-3.196,0.98,0.68,22.524,-0.038,-0.196,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,224.8,FLYING
225.58,APPROACH,ILS_TRACK,79.36,80,0.64,1310.68,-4.63,4.39,7.38,88.94,-0.019,0.2603,0,20,88.96,-3.197,0.98,0.68,22.452,-0.038,-0.197,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,225.62,FLYING
226.4,APPROACH,ILS_TRACK,79.37,80,0.63,1306.88,-4.63,4.39,7.38,88.94,-0.019,0.261,0,20,88.97,-3.198,0.97,0.68,22.379,-0.035,-0.198,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,226.44,FLYING
227.22,APPROACH,ILS_TRACK,79.38,80,0.62,1303.09,-4.63,4.38,7.38,88.94,-0.019,0.2617,0,20,88.97,-3.199,0.96,0.67,22.307,-0.035,-0.199,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,227.26,FLYING
228.04,APPROACH,ILS_TRACK,79.39,80,0.61,1299.3,-4.63,4.38,7.37,88.93,-0.019,0.2623,0,20,88.97,-3.199,0.95,0.67,22.235,-0.032,-0.199,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,228.08,FLYING
228.86,APPROACH,ILS_TRACK,79.4,80,0.6,1295.5,-4.62,4.38,7.37,88.93,-0.02,0.2626,0,20,88.97,-3.199,0.94,0.67,22.162,-0.031,-0.199,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,228.9,FLYING
