t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_auth_reason,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_theta_cmd_raw,flare_theta_cmd_clamped,flare_theta_clamp_active,flare_pitch_in_cmd,elev_defl_avg_deg,elev_defl_max_deg,elev_defl_n,flare_ctrl_h_m,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,flare_gamma_ref,flare_gamma_eb_term,flare_gamma_unsat,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
34.84,APPROACH,ILS_TRACK,151.3,152,0.7,393.95,314.22,-8.25,6.93,9.95,270,0.013,0.2456,0,16.496,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.091,0,-0.709,0,270.01,-3.161,0,1,-3.13,0,0,-3.09,270.01,0.7101,0.0001,-0.7041,-3.16,270.01,-0.1,0.35,6.099,0.007,-0.161,1,3,649.6,0.069,-3.161,393.92,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,314.22,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.58,1097.96,2,0,0.08,0.08,346,10,0.12,0.08,34.84,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
35.14,APPROACH,ILS_TRACK,151.36,152,0.64,391.47,311.75,-8.26,6.9,9.91,270,0.015,0.245,0,16.695,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.072,0,-0.642,0,270.01,-3.112,0,1,-3.12,0,0,-3.06,270.01,0.7106,0.0001,-0.7036,-3.11,270.01,-0.1,0.35,6.052,0.009,-0.112,1,3,649.6,0.009,-3.112,391.45,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,311.75,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.96,1098.45,2,0,0.08,0.08,349,10,0.12,0.08,35.14,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
35.44,APPROACH,ILS_TRACK,151.44,152,0.56,389,309.28,-8.26,6.91,9.91,270,0.015,0.2412,0,16.873,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.051,0,-0.569,0,270.01,-3.099,0,1,-3.12,0,0,-3.09,270.01,0.7107,0.0001,-0.7035,-3.1,270.01,-0.11,0.35,6.005,0.009,-0.099,1,3,649.6,-0.009,-3.099,388.98,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,309.28,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.15,1098.96,2,0,0.08,0.08,352,10,0.12,0.08,35.44,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
35.74,APPROACH,ILS_TRACK,151.5,152,0.5,386.53,306.81,-8.26,6.9,9.9,270,0.016,0.2402,0,17.03,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.032,0,-0.5,0,270.01,-3.089,0,1,-3.11,0,0,-3.09,270.01,0.7108,0.0001,-0.7034,-3.09,270.01,-0.11,0.35,5.957,0.009,-0.089,1,3,649.6,-0.021,-3.089,386.5,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,306.81,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.09,1099.45,2,0,0.08,0.08,355,10,0.12,0.08,35.74,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
36.04,APPROACH,ILS_TRACK,151.56,152,0.44,384.05,304.35,-8.21,6.87,9.84,270,0.016,0.2454,0,17.167,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.015,0,-0.441,0,270.01,-3.035,0,1,-3.09,0,0,-3.09,270.01,0.7114,0.0001,-0.7028,-3.03,270.01,-0.12,0.35,5.91,0.008,-0.035,1,3,649.6,-0.088,-3.035,384.03,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,304.35,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274.12,1099.9,2,0,0.08,0.08,358,10,0.12,0.08,36.04,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
36.34,APPROACH,ILS_TRACK,151.62,152,0.38,381.58,301.87,-8.2,6.9,9.88,270,0.015,0.2444,0,17.287,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.998,0,-0.378,0,270.01,-3.13,0,1,-3.1,0,0,-3.17,270.01,0.7102,0.0001,-0.704,-3.13,270.01,-0.12,0.36,5.863,0.008,-0.13,1,3,649.6,0.029,-3.13,381.55,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,301.87,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273.69,1100.37,2,0,0.08,0.08,361,10,0.12,0.08,36.34,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
36.64,APPROACH,ILS_TRACK,151.68,152,0.32,379.1,299.4,-8.26,6.87,9.89,270,0.016,0.2439,0,17.39,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.982,0,-0.322,0,270.01,-3.163,0,1,-3.13,0,0,-3.09,270.01,0.7097,0.0001,-0.7045,-3.16,270.01,-0.13,0.35,5.816,0.007,-0.163,1,3,649.6,0.072,-3.163,379.08,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,299.4,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273.47,1100.82,2,0,0.08,0.08,364,10,0.12,0.08,36.64,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
36.94,APPROACH,ILS_TRACK,151.74,152,0.26,376.63,296.92,-8.3,6.84,9.87,270,0.016,0.2439,0,17.476,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.966,0,-0.267,0,270.01,-3.116,0,1,-3.12,0,0,-3.06,270.01,0.7102,0.0001,-0.704,-3.12,270.01,-0.13,0.35,5.768,0.008,-0.116,1,3,649.6,0.014,-3.116,376.6,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,296.92,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273.18,1101.26,2,0,0.08,0.08,367,10,0.12,0.08,36.94,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
37.24,APPROACH,ILS_TRACK,151.79,152,0.21,374.14,294.45,-8.25,6.83,9.81,270,0.016,0.2456,0,17.545,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.951,0,-0.214,0,270.01,-3.049,0,1,-3.1,0,0,-3.06,270.01,0.711,0.0002,-0.7032,-3.05,270.01,-0.14,0.35,5.721,0.012,-0.049,1,3,649.6,-0.068,-3.049,374.13,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,294.45,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272.79,1101.68,2,0,0.08,0.08,370,10,0.12,0.08,37.24,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
37.54,APPROACH,ILS_TRACK,151.84,152,0.16,371.67,291.98,-8.21,6.85,9.83,270,0.015,0.2432,0,17.597,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.935,0,-0.158,0,270.01,-3.073,0,1,-3.1,0,0,-3.16,270.01,0.7106,0.0001,-0.7035,-3.07,270.01,-0.14,0.35,5.674,0.01,-0.073,1,3,649.6,-0.041,-3.073,371.65,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,291.98,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272.44,1102.13,2,0,0.08,0.08,373,10,0.12,0.08,37.54,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
37.84,APPROACH,ILS_TRACK,151.9,152,0.1,369.2,289.5,-8.23,6.86,9.85,270,0.015,0.2385,0,17.634,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.92,0,-0.102,0,270.01,-3.146,0,1,-3.11,0,0,-3.14,270.01,0.7097,0.0002,-0.7045,-3.15,270.01,-0.15,0.35,5.627,0.011,-0.146,1,3,649.6,0.05,-3.146,369.17,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,289.5,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272.03,1102.57,2,0,0.08,0.08,376,10,0.12,0.08,37.84,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
38.14,APPROACH,ILS_TRACK,151.95,152,0.05,366.72,287.02,-8.25,6.84,9.84,270,0.016,0.2357,0,17.654,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.905,0,-0.049,0,270.01,-3.152,0,1,-3.12,0,0,-3.1,270.01,0.7096,0.0001,-0.7046,-3.15,270.01,-0.15,0.35,5.579,0.01,-0.152,1,3,649.6,0.058,-3.152,366.7,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,287.02,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.26,1103,2,0,0.08,0.08,379,10,0.12,0.08,38.14,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
38.44,APPROACH,ILS_TRACK,152.01,152,-0.01,364.24,284.55,-8.3,6.81,9.83,270,0.016,0.2336,0,17.659,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.89,0,0.002,0,270.01,-3.141,0,1,-3.13,0,0,-3.07,270.01,0.7097,0.0002,-0.7045,-3.14,270.01,-0.16,0.35,5.532,0.011,-0.141,1,3,649.6,0.045,-3.141,364.22,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,284.55,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.25,1103.43,2,0,0.08,0.08,382,10,0.12,0.08,38.44,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
38.74,APPROACH,ILS_TRACK,152.05,152,-0.05,361.76,282.07,-8.28,6.8,9.8,270,0.017,0.2358,0,17.649,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.878,0,0.047,0,270.01,-3.088,0,1,-3.11,0,0,-3.07,270.01,0.7102,0.0002,-0.704,-3.09,270.01,-0.16,0.35,5.485,0.013,-0.088,1,3,649.6,-0.021,-3.088,361.74,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,282.07,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.14,1103.82,2,0,0.08,0.08,385,10,0.12,0.08,38.74,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
39.04,APPROACH,ILS_TRACK,152.1,152,-0.1,359.28,279.6,-8.25,6.79,9.78,270,0.016,0.2352,0,17.625,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.865,0,0.093,0,270.01,-3.064,0,1,-3.1,0,0,-3.1,270.01,0.7105,0.0002,-0.7037,-3.06,270.01,-0.17,0.35,5.438,0.011,-0.064,1,3,649.6,-0.052,-3.064,359.26,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,279.6,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268.22,1104.22,2,0,0.08,0.08,388,10,0.12,0.08,39.04,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
39.34,APPROACH,ILS_TRACK,152.14,152,-0.14,356.8,277.12,-8.21,6.81,9.78,270,0.016,0.2353,0,17.588,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.853,0,0.135,0,270.01,-3.077,0,1,-3.09,0,0,-3.16,270.01,0.7103,0.0001,-0.7039,-3.08,270.01,-0.17,0.36,5.39,0.01,-0.077,1,3,649.6,-0.037,-3.077,356.78,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,277.12,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267.33,1104.6,2,0,0.08,0.08,391,10,0.12,0.08,39.34,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
39.64,APPROACH,ILS_TRACK,152.18,152,-0.18,354.33,274.64,-8.23,6.81,9.8,270,0.016,0.2325,0,17.54,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.841,0,0.176,0,270.01,-3.164,0,1,-3.11,0,0,-3.14,270.01,0.7091,0.0001,-0.7051,-3.16,270.01,-0.17,0.36,5.343,0.011,-0.164,1,3,649.6,0.07,-3.164,354.3,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,274.64,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266.63,1104.99,2,0,0.08,0.08,394,10,0.12,0.08,39.64,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
39.94,APPROACH,ILS_TRACK,152.21,152,-0.21,351.85,272.17,-8.28,6.78,9.8,270,0.017,0.2319,0,17.48,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.831,0,0.211,0,270.01,-3.155,0,1,-3.12,0,0,-3.08,270.01,0.7092,0.0001,-0.705,-3.15,270.01,-0.18,0.36,5.296,0.008,-0.155,1,3,649.6,0.06,-3.155,351.82,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,272.17,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.87,1105.35,2,0,0.08,0.08,397,10,0.12,0.08,39.94,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
40.24,APPROACH,ILS_TRACK,152.25,152,-0.25,349.37,269.69,-8.3,6.76,9.78,270,0.017,0.2319,0,17.41,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.822,0,0.245,0,270.01,-3.119,0,1,-3.11,0,0,-3.07,270.01,0.7096,0.0001,-0.7046,-3.12,270.01,-0.18,0.36,5.248,0.01,-0.119,1,3,649.6,0.015,-3.119,349.34,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,269.69,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.04,1105.7,2,0,0.08,0.08,400,10,0.12,0.08,40.24,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
40.54,APPROACH,ILS_TRACK,152.28,152,-0.28,346.89,267.22,-8.28,6.75,9.75,270,0.016,0.2312,0,17.33,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.813,0,0.278,0,270.01,-3.083,0,1,-3.1,0,0,-3.08,270.01,0.71,0.0001,-0.7042,-3.08,270.01,-0.19,0.36,5.201,0.009,-0.083,1,3,649.6,-0.03,-3.083,346.86,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,267.22,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264.18,1106.04,2,0,0.08,0.08,403,10,0.12,0.08,40.54,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
40.84,APPROACH,ILS_TRACK,152.31,152,-0.31,344.41,264.74,-8.25,6.76,9.74,270,0.016,0.2308,0,17.239,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.804,0,0.309,0,270.01,-3.07,0,1,-3.09,0,0,-3.11,270.01,0.7101,0.0002,-0.7041,-3.07,270.01,-0.19,0.36,5.154,0.011,-0.07,1,3,649.6,-0.047,-3.07,344.38,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,264.74,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.28,1106.38,2,0,0.08,0.08,406,10,0.12,0.08,40.84,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
41.14,APPROACH,ILS_TRACK,152.34,152,-0.34,341.93,262.26,-8.21,6.78,9.75,270,0.016,0.2306,0,17.141,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.796,0,0.337,0,270.01,-3.086,0,1,-3.09,0,0,-3.16,270.01,0.7098,0.0002,-0.7044,-3.09,270.01,-0.2,0.37,5.106,0.012,-0.086,1,3,649.6,-0.031,-3.086,341.9,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,262.26,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.45,1106.7,2,0,0.08,0.08,409,10,0.12,0.08,41.14,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
41.44,APPROACH,ILS_TRACK,152.36,152,-0.36,339.46,259.78,-8.25,6.78,9.78,270,0.016,0.2278,0,17.035,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.789,0,0.363,0,270.01,-3.176,0,1,-3.11,0,0,-3.14,270.01,0.7087,0.0001,-0.7055,-3.18,270.01,-0.2,0.37,5.059,0.009,-0.176,1,3,649.6,0.08,-3.176,339.42,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,259.78,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.76,1107.02,2,0,0.08,0.08,412,10,0.12,0.08,41.44,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
41.74,APPROACH,ILS_TRACK,152.38,152,-0.38,336.98,257.31,-8.32,6.74,9.76,270,0.016,0.2282,0,16.922,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.783,0,0.383,0,270.01,-3.133,0,1,-3.12,0,0,-3.07,270.01,0.7091,0.0002,-0.7051,-3.13,270.01,-0.2,0.36,5.012,0.011,-0.133,1,3,649.6,0.03,-3.133,336.94,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,257.31,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.03,1107.32,2,0,0.08,0.08,415,10,0.12,0.08,41.74,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
42.04,APPROACH,ILS_TRACK,152.4,152,-0.4,334.49,254.83,-8.25,6.72,9.71,270,0.016,0.2322,0,16.804,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.779,0,0.397,0,270.01,-3.054,0,1,-3.09,0,0,-3.08,270.01,0.71,0.0002,-0.7042,-3.05,270.01,-0.21,0.36,4.964,0.011,-0.054,1,3,649.6,-0.069,-3.054,334.46,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,254.83,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.28,1107.59,2,0,0.08,0.08,418,10,0.12,0.08,42.04,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
42.34,APPROACH,ILS_TRACK,152.42,152,-0.42,332.02,252.35,-8.21,6.77,9.74,270,0.015,0.2304,0,16.68,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.774,0,0.416,0,270.01,-3.095,0,1,-3.09,0,0,-3.18,270.01,0.7095,0.0001,-0.7047,-3.1,270.01,-0.21,0.37,4.917,0.01,-0.095,1,3,649.6,-0.021,-3.095,331.98,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,252.35,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.81,1107.87,2,0,0.08,0.08,421,10,0.12,0.08,42.34,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
42.64,APPROACH,ILS_TRACK,152.43,152,-0.43,329.54,249.87,-8.32,6.74,9.77,270,0.016,0.2264,0,16.553,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.769,0,0.433,0,270.01,-3.183,0,1,-3.13,0,0,-3.09,270.01,0.7084,0.0002,-0.7059,-3.18,270.01,-0.21,0.37,4.87,0.013,-0.183,1,3,649.6,0.09,-3.183,329.5,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,249.87,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.45,1108.16,2,0,0.08,0.08,424,10,0.12,0.08,42.64,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
42.94,APPROACH,ILS_TRACK,152.44,152,-0.44,327.05,247.39,-8.28,6.7,9.7,270,0.017,0.23,0,16.421,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.767,0,0.44,0,270.01,-3.061,0,1,-3.1,0,0,-3.05,270.01,0.7098,0.0002,-0.7044,-3.06,270.01,-0.22,0.36,4.822,0.013,-0.061,1,3,649.6,-0.06,-3.061,327.02,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,247.39,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.77,1108.4,2,0,0.08,0.08,427,10,0.12,0.08,42.94,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
43.24,APPROACH,ILS_TRACK,152.45,152,-0.45,324.57,244.91,-8.26,6.75,9.73,270,0.016,0.2274,0,16.286,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.763,0,0.454,0,270.01,-3.076,0,1,-3.1,0,0,-3.15,270.01,0.7096,0.0002,-0.7046,-3.08,270.01,-0.22,0.37,4.775,0.013,-0.076,1,3,649.6,-0.042,-3.076,324.54,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,244.91,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.21,1108.66,2,0,0.08,0.08,430,10,0.12,0.08,43.24,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
