t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_auth_reason,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_theta_cmd_raw,flare_theta_cmd_clamped,flare_theta_clamp_active,flare_aoa_clamp_active,flare_pitch_in_cmd,elev_defl_avg_deg,elev_defl_max_deg,elev_defl_n,flare_ctrl_h_m,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,flare_gamma_ref,flare_gamma_eb_term,flare_gamma_unsat,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
140.2,FLARE,,139.74,152,12.26,15.95,5.09,-2.09,11.77,12.61,270,0.001,0.193,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.598,0,0,0,270,-0.5,0,1,-0.86,0,0,-0.5,270,0.6184,0,-0.7859,-0.5,270,0,0.24,0.727,0,0.003,1,3,742.87,-0.094,-2.997,112.38,-0.5,-2.2,0.722,ROUNDOUT,0,NONE,-0.111,0.36,-12.27,-0.5,-0.5,0,0,0,0,0,0,10.49,-0.023,0.08,819.147,-597.511,21.87,144.78,-0.902,-0.068,-0.97,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.23,1075.86,2,0,0.08,0.08,1399,10,0.12,0.08,5.96,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
140.5,FLARE,,139.27,152,12.73,15.44,4.47,-2.02,11.85,12.67,270,0.001,0.1973,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.598,0,0,0,270,-0.5,0,1,-0.83,0,0,-0.5,270,0.6183,0,-0.7859,-0.5,270,0,0.24,0.727,0,0.003,1,3,742.87,-0.094,-2.997,112.38,-0.5,-2.021,0.738,ROUNDOUT,0,NONE,-0.003,0.333,-12.35,-0.5,-0.5,0,0,0,0,0,0,9.88,-0.001,0.08,861.9,-640.334,21.25,144.62,-0.831,-0.074,-0.904,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.01,1074.06,2,0,0.08,0.08,1402,10,0.12,0.08,6.26,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
140.8,FLARE,,138.8,152,13.2,14.95,3.88,-1.96,11.92,12.72,270,0.001,0.2018,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.598,0,0,0,270,-0.5,0,1,-0.81,0,0,-0.5,270,0.6183,0,-0.786,-0.5,270,0,0.24,0.727,0,0.003,1,3,742.87,-0.094,-2.997,112.38,-0.5,-1.858,0.754,ROUNDOUT,0,NONE,0.101,0.314,-12.421,-0.5,-0.5,0,0,0,0,0,0,9.28,0.021,0.08,904.784,-682.717,20.68,144.46,-0.767,-0.079,-0.845,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.94,1072.28,2,0,0.08,0.08,1405,10,0.12,0.08,6.56,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
141.1,FLARE,,138.33,152,13.67,14.47,3.3,-1.9,12.01,12.79,270,0.001,0.2066,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.598,0,0,0,270,-0.5,0,1,-0.79,0,0,-0.5,270,0.6182,0,-0.786,-0.5,270,0,0.24,0.727,0,0.003,1,3,742.87,-0.094,-2.997,112.38,-0.5,-1.71,0.769,ROUNDOUT,0,NONE,0.193,0.293,-12.515,-0.5,-0.5,0,0,0,0,0,0,8.7,0.04,0.08,947.371,-724.213,20.15,144.31,-0.708,-0.084,-0.792,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.03,1070.53,2,0,0.08,0.08,1408,10,0.12,0.08,6.86,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
141.4,FLARE,,137.88,152,14.12,14.01,2.73,-1.86,12.11,12.87,270,0.001,0.2118,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.598,0,0,0,270,-0.5,0,1,-0.77,0,0,-0.5,270,0.6182,0,-0.7861,-0.5,270,0,0.24,0.727,0,0.003,1,3,742.87,-0.094,-2.997,112.38,-0.5,-1.576,0.784,ROUNDOUT,0,NONE,0.279,0.273,-12.608,-0.5,-0.5,0,0,0,0,0,0,8.13,0.059,0.08,989.954,-765.206,19.66,144.16,-0.655,-0.089,-0.743,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.29,1068.8,2,0,0.08,0.08,1411,10,0.12,0.08,7.16,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
141.7,FLARE,,137.43,152,14.57,13.56,2.18,-1.81,12.2,12.95,270,0.001,0.2173,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.598,0,0,0,270,-0.5,0,1,-0.76,0,0,-0.5,270,0.6181,0,-0.7861,-0.5,270,0,0.24,0.727,0,0.003,1,3,742.87,-0.094,-2.997,112.38,-0.5,-1.454,0.799,ROUNDOUT,0,NONE,0.357,0.257,-12.704,-0.5,-0.5,0,0,0,0,0,0,7.58,0.077,0.08,1032.251,-805.442,19.22,144.01,-0.606,-0.094,-0.7,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.72,1067.1,2,0,0.08,0.08,1414,10,0.12,0.08,7.46,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
142,FLARE,,136.98,152,15.02,13.12,1.64,-1.77,12.3,13.03,270,0.001,0.223,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.598,0,0,0,270,-0.5,0,1,-0.74,0,0,-0.5,270,0.618,0,-0.7861,-0.5,270,0,0.24,0.727,0,0.003,1,3,742.87,-0.094,-2.997,112.38,-0.5,-1.344,0.813,ROUNDOUT,0,NONE,0.427,0.242,-12.8,-0.5,-0.5,0,0,0,0,0,0,7.04,0.094,0.08,1074.299,-845.014,18.8,143.87,-0.562,-0.099,-0.661,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.33,1065.43,2,0,0.08,0.08,1417,10,0.12,0.08,7.76,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
142.3,FLARE,,136.54,152,15.46,12.68,1.11,-1.73,12.4,13.11,270,0.001,0.2291,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.598,0,0,0,270,-0.5,0,1,-0.73,0,0,-0.5,270,0.618,0,-0.7862,-0.5,270,0,0.24,0.727,0,0.003,1,3,742.87,-0.094,-2.997,112.38,-0.5,-1.245,0.827,ROUNDOUT,0,NONE,0.49,0.229,-12.897,-0.5,-0.5,0,0,0,0,0,0,6.52,0.112,0.08,1115.941,-883.803,18.42,143.73,-0.522,-0.104,-0.626,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.13,1063.78,2,0,0.08,0.08,1420,10,0.12,0.08,8.06,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
142.6,FLARE,,136.11,152,15.89,12.26,0.6,-1.7,12.5,13.2,270,0.001,0.2355,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.598,0,0,0,270,-0.486,0,1,-0.72,0,0,-0.49,270,0.6181,0,-0.7861,-0.49,270,0,0.24,0.727,0,0.003,1,3,742.87,-0.094,-2.997,112.38,-0.5,-1.155,0.84,ROUNDOUT,0,NONE,0.547,0.233,-12.983,-0.486,-0.486,0,0,0,0,0,0,6,0.13,0.08,1157.04,-921.706,18.06,143.6,-0.486,-0.108,-0.595,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.13,1062.17,2,0,0.08,0.08,1423,10,0.12,0.08,8.36,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
142.9,FLARE,,135.68,152,16.32,11.85,0.09,-1.67,12.62,13.32,270,0.001,0.2421,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.598,0,0,0,270,-0.454,0,1,-0.71,0,0,-0.46,270,0.6185,0,-0.7858,-0.45,270,0,0.24,0.727,0,0.003,1,3,742.87,-0.094,-2.997,112.38,-0.5,-1.075,0.854,ROUNDOUT,0,NONE,0.596,0.257,-13.072,-0.454,-0.454,0,0,0,0,0,0,5.49,0.149,0.08,1197.52,-958.659,17.73,143.46,-0.454,-0.113,-0.567,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.33,1060.58,2,0,0.08,0.08,1426,10,0.12,0.08,8.66,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
143.2,FLARE,,135.26,152,16.74,11.44,-0.41,-1.64,12.75,13.44,270,0.001,0.249,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.598,0,0,0,270,-0.425,0,1,-0.7,0,0,-0.43,270,0.6189,0,-0.7855,-0.43,270,0,0.24,0.727,0,0.003,1,3,742.87,-0.094,-2.997,112.38,-0.5,-1.004,0.867,ROUNDOUT,0,NONE,0.637,0.273,-13.176,-0.425,-0.425,0,0,0,0,0,0,4.99,0.169,0.08,1237.715,-995.077,17.42,143.33,-0.425,-0.118,-0.543,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.74,1059.01,2,0,0.08,0.08,1429,10,0.12,0.08,8.96,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
143.5,FLARE,,134.84,152,17.16,11.05,-0.9,-1.6,12.89,13.56,270,0.001,0.2483,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.598,0,0,0,270,-0.4,0,1,-0.68,0,0,-0.41,270,0.6191,0,-0.7853,-0.4,270,0,0.24,0.727,0,0.003,1,3,742.87,-0.094,-2.997,112.38,-0.5,-0.941,0.88,ROUNDOUT,0,NONE,0.656,0.282,-13.287,-0.4,-0.4,0,0,0,0,0,0,4.5,0.185,0.0730996122422068,1277.691,-1031.113,17.14,143.2,-0.4,-0.122,-0.522,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.22,1057.47,2,0,0.08,0.08,1432,10,0.12,0.08,9.26,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
143.8,FLARE,,134.43,152,17.57,10.67,-1.37,-1.55,13.03,13.68,270,0.001,0.2478,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.598,0,0,0,270,-0.378,0,1,-0.67,0,0,-0.38,270,0.6194,0,-0.7851,-0.38,270,0,0.24,0.727,0,0.003,1,3,742.87,-0.094,-2.997,112.38,-0.5,-0.887,0.892,ROUNDOUT,0,NONE,0.665,0.288,-13.407,-0.378,-0.378,0,0,0,0,0,0,4.03,0.201,0.0654604475262015,1317.264,-1066.642,16.87,143.08,-0.378,-0.127,-0.505,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.44,1055.94,2,0,0.08,0.08,1435,10,0.12,0.08,9.56,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
144.1,FLARE,,134.02,152,17.98,10.29,-1.83,-1.5,13.14,13.78,270,0.001,0.2474,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.598,0,0,0,270,-0.36,0,1,-0.65,0,0,-0.36,270,0.6196,0,-0.7849,-0.36,270,0,0.24,0.727,0,0.003,1,3,742.87,-0.094,-2.997,112.38,-0.491,-0.841,0.905,ROUNDOUT,0,NONE,0.663,0.288,-13.504,-0.36,-0.36,0,0,0,0,0,0,3.57,0.218,0.0580720225336402,1356.956,-1102.311,16.61,142.95,-0.36,-0.132,-0.491,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.43,1054.43,2,0,0.08,0.08,1438,10,0.12,0.08,9.86,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
144.4,FLARE,,133.62,152,18.38,9.92,-2.28,-1.46,13.26,13.88,270,0,0.2472,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.598,0,0,0,270,-0.344,0,1,-0.63,0,0,-0.35,270,0.6197,0,-0.7848,-0.34,270,0,0.24,0.727,0,0.003,1,3,742.87,-0.094,-2.997,112.38,-0.48,-0.803,0.916,ROUNDOUT,0,NONE,0.659,0.286,-13.608,-0.344,-0.344,0,0,0,0,0,0,3.12,0.239,0.0508900687272101,1395.996,-1137.341,16.36,142.84,-0.344,-0.136,-0.48,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.21,1052.95,2,0,0.08,0.08,1441,10,0.12,0.08,10.16,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
144.7,FLARE,,133.22,152,18.78,9.56,-2.71,-1.41,13.38,13.98,270,0.001,0.2471,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.598,0,0,0,270,-0.331,0,1,-0.61,0,0,-0.33,270,0.6199,0,-0.7847,-0.33,270,0,0.24,0.727,0,0.003,1,3,742.87,-0.094,-2.997,112.38,-0.472,-0.771,0.928,ROUNDOUT,0,NONE,0.643,0.279,-13.708,-0.331,-0.331,0,0,0,0,0,0,2.69,0.261,0.043930009836927,1434.908,-1172.315,16.13,142.72,-0.331,-0.141,-0.472,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.79,1051.48,2,0,0.08,0.08,1444,10,0.12,0.08,10.46,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
145,FLARE,,132.83,152,19.17,9.21,-3.13,-1.37,13.48,14.06,270,0.002,0.2471,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.598,0,0,0,270,-0.321,0,1,-0.59,0,0,-0.32,270,0.6199,0,-0.7846,-0.32,270,0,0.24,0.727,0,0.003,1,3,742.87,-0.094,-2.997,112.38,-0.467,-0.746,0.939,ROUNDOUT,0,NONE,0.623,0.272,-13.804,-0.321,-0.321,0,0,0,0,0,0,2.27,0.29,0.037190387700349,1473.566,-1207.143,15.9,142.61,-0.321,-0.145,-0.467,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.21,1050.04,2,0,0.08,0.08,1447,10,0.12,0.08,10.76,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
145.3,FLARE,,132.44,152,19.56,8.87,-3.54,-1.33,13.58,14.15,270,0.001,0.2473,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.598,0,0,0,270,-0.314,0,1,-0.58,0,0,-0.31,270,0.62,0,-0.7846,-0.31,270,0,0.24,0.727,0,0.003,1,3,742.87,-0.094,-2.997,112.38,-0.464,-0.726,0.95,ROUNDOUT,0,NONE,0.602,0.262,-13.898,-0.314,-0.314,0,0,0,0,0,0,1.86,0.332,0.0306644298607855,1511.891,-1241.774,15.68,142.5,-0.314,-0.15,-0.464,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.46,1048.61,2,0,0.08,0.08,1450,10,0.12,0.08,11.06,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
145.6,FLARE,,132.05,152,19.95,8.54,-3.93,-1.29,13.68,14.23,270,0.002,0.2476,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.598,0,0,0,270,-0.309,0,1,-0.56,0,0,-0.31,270,0.62,0,-0.7846,-0.31,270,0,0.24,0.727,0,0.003,1,3,742.87,-0.094,-2.997,112.38,-0.463,-0.712,0.96,ROUNDOUT,0,NONE,0.579,0.252,-13.989,-0.309,-0.309,0,0,0,0,0,0,1.47,0.395,0.024336341260597,1549.89,-1276.228,15.47,142.4,-0.309,-0.155,-0.463,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.57,1047.2,2,0,0.08,0.08,1453,10,0.12,0.08,11.36,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
145.9,FLARE,,131.67,152,20.33,8.21,-4.32,-1.25,13.77,14.31,270,0.002,0.248,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.598,0,0,0,270,-0.305,0,1,-0.55,0,0,-0.31,270,0.62,0,-0.7846,-0.31,270,0,0.24,0.727,0,0.003,1,3,742.87,-0.094,-2.997,112.38,-0.465,-0.702,0.97,ROUNDOUT,0,NONE,0.551,0.24,-14.081,-0.305,-0.305,0,0,0,0,0,0,1.09,0.496,0.0181940251799672,1587.515,-1310.471,15.26,142.3,-0.305,-0.159,-0.465,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.55,1045.81,2,0,0.08,0.08,1456,10,0.12,0.08,11.66,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
146.2,FLARE,,131.3,152,20.7,7.89,-4.69,-1.22,13.87,14.39,270,0.001,0.2484,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.598,0,0,0,270,-0.305,0,1,-0.53,0,0,-0.3,270,0.62,0,-0.7846,-0.31,270,0,0.24,0.727,0,0.003,1,3,742.87,-0.094,-2.997,112.38,-0.469,-0.7,0.98,ROUNDOUT,0,NONE,0.521,0.227,-14.171,-0.305,-0.305,0,0,0,0,0,0,0.72,0.699,0.0122276617406308,1624.826,-1344.585,15.05,142.2,-0.305,-0.164,-0.469,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.41,1044.44,2,0,0.08,0.08,1459,10,0.12,0.08,11.96,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
146.5,FLARE,,130.78,152,21.22,7.54,-4.91,-0.29,13.52,13.59,270,0,0.1263,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.598,0,0,0,270,-0.478,0,1,-0.18,0,0,-0.47,270,0.6175,0,-0.7865,-0.48,270,0,0.24,0.727,0,0.003,1,3,742.87,-0.094,-2.997,112.38,-0.478,-0.7,0.987,TOUCHDOWN_CONFIRM,0,NONE,-0.407,-0.295,-13.999,-0.478,-0.478,0,0,0,0,0,0,0.5,0,0.00811972487777462,1684.209,-1403.051,14.84,142.13,-0.307,-0.172,-0.478,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,1042.39,2,0,0.1,0.1,1462,10.71,0.12,0.08,12.26,LANDED,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
146.76,TOUCHDOWN,,130.42,152,21.58,7.17,-4.93,0.03,12.22,12.24,270,-0.024,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,70,70,70,0,1,270,-0.482,1,0,-0.02,0,0,-0.48,270,0.6175,0,-0.7866,-0.48,270,0,0.24,0.727,0,0.003,1,3,742.87,-0.094,-2.997,112.38,-0.482,-0.7,0.987,TOUCHDOWN_CONFIRM,0,NONE,-0.734,-0.46,-12.7,-0.482,-0.482,0,0,-0.12,0,0,0,0.47,0,0.00775950373955061,1710.079,-1430.128,14.75,142.13,-0.307,-0.175,-0.482,269.8,0,0,0,0,0,0,0,0,-0.12,0.8,-11.418,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.02,1041.21,2,0,0.06,0.06,1465,11.54,0.12,0.06,0.14,LANDED,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
147.04,TOUCHDOWN,,130.21,152,21.79,6.93,-4.72,0.72,10.68,10.35,269.99,-0.233,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,70,70,70,0,1,270,-0.482,1,0,0.34,0,0,-0.48,270,0.6175,0,-0.7866,-0.48,270,0,0.24,0.727,0,0.003,1,3,742.87,-0.094,-2.997,112.38,-0.482,-0.7,0.987,TOUCHDOWN_CONFIRM,0,NONE,-1.42,-0.819,-11.163,-0.482,-0.482,0,0,-0.12,0,0,0,0.68,0.021,0.00775950373955061,1710.079,-1430.128,14.75,142.13,-0.307,-0.175,-0.482,269.8,0,0,0,0,0,0,0,0,-0.12,0.8,-9.88,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.91,1040.38,2,0,0.06,0.06,1469,15.38,0.08,0.06,0.42,LANDED,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
147.36,TOUCHDOWN,,130.02,152,21.98,6.4,-4.56,0.1,8.41,8.36,269.97,-0.239,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,70,70,70,0,1,270,-0.482,1,0,0.05,0,0,-0.47,270,0.6175,0,-0.7866,-0.48,270,0,0.24,0.727,0,0.003,1,3,742.87,-0.094,-2.997,112.38,-0.482,-0.7,0.987,TOUCHDOWN_CONFIRM,0,NONE,-0.805,-0.528,-8.888,-0.482,-0.482,0,0,-0.12,0,0,0,0.84,-0.285,0.00775950373955061,1710.079,-1430.128,14.75,142.13,-0.307,-0.175,-0.482,269.8,0,0,0,0,0,0,0,0,-0.12,0.8,-7.605,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.49,1039.67,2,0,0.06,0.06,1474,16.67,0.08,0.06,0.74,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
147.62,TOUCHDOWN,,129.87,152,22.13,5.53,-4.56,-0.53,5.7,5.92,269.98,-0.184,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,70,70,70,0,1,270,-0.482,1,0,-0.23,0,0,-0.47,270,0.6175,0,-0.7866,-0.48,270,0,0.24,0.727,0,0.003,1,3,742.87,-0.094,-2.997,112.38,-0.482,-0.7,0.987,TOUCHDOWN_CONFIRM,0,NONE,-0.168,-0.248,-6.179,-0.482,-0.482,0,0,-0.12,0,0,0,0.84,-0.123,0.00775950373955061,1710.079,-1430.128,14.75,142.13,-0.307,-0.175,-0.482,269.8,0,0,0,0,0,0,0,0,-0.12,0.8,-4.896,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.26,1039.08,2,0,0.06,0.06,1478,15.38,0.08,0.06,1,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
147.86,ROLLOUT,,129.76,152,22.24,4.24,-4.72,-1.41,2.18,2.77,269.99,-0.143,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,70,70,70,0,1,270,-0.482,1,0,-0.6,0,0,-0.47,270,0.6175,0,-0.7866,-0.48,270,0,0.24,0.727,0,0.003,1,3,742.87,-0.094,-2.997,112.38,-0.482,-0.7,0.987,,0,NONE,0,0,0,0,0,0,0,-0.12,0,0,0,0.68,0,0,1710.079,-1430.128,14.75,142.13,-0.307,-0.175,-0.482,269.8,0,0,0,0,0,0,0,0,-0.12,0.8,-1.385,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.39,1038.65,2,0,0.06,0.06,1482,15.38,0.06,0.06,0,LANDED,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
