t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
43.11,APPROACH,ILS_TRACK,152.41,152,-0.41,1241.96,1162.4,-7.85,6.44,9.13,270.02,-0.161,0.2483,0,13.833,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.774,0,0.413,0,270.01,-3.692,0,1,-2.95,0,0,-3.8,270.01,0.0518,0.0001,0.9987,-3.69,270.01,-1.09,-0.19,22.293,0.008,-0.692,1,3,1344.95,0.937,-3.692,1242.64,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.8,1040.04,2,0,0.15,0.15,314,6.67,0.15,0.15,43.11,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
43.41,APPROACH,ILS_TRACK,152.38,152,-0.38,1239.54,1160.01,-8.14,6.29,9.08,270.02,-0.151,0.2477,0,13.718,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.785,0,0.377,0,270.01,-3.47,0,1,-3.03,0,0,-3.47,270.01,0.048,0.0001,0.9988,-3.47,270.01,-1.05,-0.01,22.244,0.006,-0.47,1,3,1344.95,0.59,-3.47,1240.03,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.5,1040.05,2,0,0.15,0.15,316,6.67,0.15,0.15,43.41,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
43.71,APPROACH,ILS_TRACK,152.35,152,-0.35,1237.14,1157.52,-8.25,6.57,9.43,270.02,-0.144,0.2441,0,13.611,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.792,0,0.349,0,270.01,-3.649,0,1,-3.11,0,0,-3.59,270.01,0.0512,0,0.9987,-3.65,270.01,-1.01,0.21,22.194,0.005,-0.649,1,3,1344.95,0.733,-3.649,1237.42,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.95,1040.09,2,0,0.15,0.15,318,6.67,0.15,0.15,43.71,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
44.01,APPROACH,ILS_TRACK,152.3,152,-0.3,1234.63,1155.04,-8.36,6.48,9.35,270.02,-0.139,0.2498,0,13.516,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.805,0,0.305,0,270.01,-3.315,0,1,-3.12,0,0,-3.44,270.01,0.0454,0.0001,0.999,-3.32,270.01,-0.97,0.32,22.144,0.006,-0.315,1,3,1344.95,0.276,-3.315,1234.82,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.25,1040.06,2,0,0.15,0.15,320,6.67,0.15,0.15,44.01,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
44.31,APPROACH,ILS_TRACK,152.27,152,-0.27,1232.16,1152.49,-8.54,6.69,9.67,270.02,-0.128,0.2475,0,13.431,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.814,0,0.275,0,270.01,-3.519,0,1,-3.22,0,0,-3.38,270,0.0491,0.0001,0.9988,-3.52,270.01,-0.93,0.44,22.094,0.008,-0.519,1,3,1344.95,0.484,-3.519,1232.21,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.69,1040.1,2,0,0.15,0.15,322,6.67,0.15,0.15,44.31,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
44.61,APPROACH,ILS_TRACK,152.22,152,-0.22,1229.58,1149.95,-8.47,6.67,9.56,270.02,-0.125,0.258,0,13.36,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.829,0,0.221,0,270.01,-3.183,0,1,-3.17,0,0,-3.42,270,0.0433,0.0001,0.9991,-3.18,270.01,-0.89,0.5,22.045,0.006,-0.183,1,3,1344.95,0.042,-3.183,1229.61,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.04,1040.02,2,0,0.15,0.15,324,6.67,0.15,0.15,44.61,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
44.91,APPROACH,ILS_TRACK,152.18,152,-0.18,1227.03,1147.36,-8.77,6.65,9.7,270.02,-0.105,0.2574,0,13.303,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.839,0,0.184,0,270,-3.286,0,1,-3.27,0,0,-3.16,270,0.0452,0,0.999,-3.29,270,-0.85,0.52,21.995,0.001,-0.286,1,3,1344.95,0.161,-3.286,1227.01,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.88,1040.04,2,0,0.15,0.15,326,6.67,0.15,0.15,44.91,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
45.21,APPROACH,ILS_TRACK,152.13,152,-0.13,1224.48,1144.75,-8.59,6.97,9.93,270.02,-0.095,0.2641,0,13.258,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.853,0,0.135,0,270,-3.301,0,1,-3.25,0,0,-3.44,270.01,0.0455,0,0.999,-3.3,270,-0.82,0.6,21.946,0,-0.301,1,3,1344.95,0.153,-3.301,1224.41,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.59,1039.99,2,0,0.15,0.15,328,6.67,0.15,0.15,45.21,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
45.51,APPROACH,ILS_TRACK,152.07,152,-0.07,1221.85,1142.16,-8.74,6.81,9.82,270.02,-0.085,0.2741,0,13.232,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.87,0,0.075,0,270,-3.089,0,1,-3.27,0,0,-3.08,270,0.0419,0,0.9991,-3.09,270,-0.78,0.57,21.896,0,-0.089,1,3,1344.95,-0.101,-3.089,1221.81,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.73,1039.92,2,0,0.15,0.15,330,6.67,0.15,0.15,45.51,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
45.81,APPROACH,ILS_TRACK,152.03,152,-0.03,1219.28,1139.52,-8.73,7.04,10.08,270.03,-0.07,0.2715,0,13.217,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.88,0,0.039,0,270,-3.288,0,1,-3.3,0,0,-3.23,270,0.0455,-0.0001,0.999,-3.29,270,-0.74,0.6,21.846,-0.002,-0.288,1,3,1344.95,0.136,-3.288,1219.21,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.12,1039.93,2,0,0.15,0.15,332,6.67,0.15,0.15,45.81,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
46.11,APPROACH,ILS_TRACK,151.99,152,0.01,1216.66,1136.91,-8.76,7.01,10.03,270.03,-0.064,0.2755,0,13.216,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.893,0,-0.008,0,270,-3.083,0,1,-3.28,0,0,-3.14,270,0.042,-0.0001,0.9991,-3.08,270,-0.71,0.57,21.797,-0.002,-0.083,1,3,1344.95,-0.111,-3.083,1216.61,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.35,1039.9,2,0,0.15,0.15,334,6.67,0.15,0.15,46.11,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
46.41,APPROACH,ILS_TRACK,151.95,152,0.05,1214.06,1134.29,-8.7,7.1,10.1,270.03,-0.057,0.273,0,13.226,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.903,0,-0.041,0,269.99,-3.15,0,1,-3.28,0,0,-3.18,270,0.0432,-0.0002,0.9991,-3.15,269.99,-0.67,0.57,21.747,-0.007,-0.15,1,3,1344.95,-0.026,-3.15,1214.01,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.6,1039.93,2,0,0.15,0.15,336,6.67,0.15,0.15,46.41,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
46.71,APPROACH,ILS_TRACK,151.93,152,0.07,1211.45,1131.67,-8.71,7.12,10.13,270.03,-0.05,0.2708,0,13.246,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.911,0,-0.072,0,269.99,-3.146,0,1,-3.29,0,0,-3.1,269.99,0.0432,-0.0002,0.9991,-3.15,269.99,-0.63,0.55,21.698,-0.006,-0.146,1,3,1344.95,-0.026,-3.146,1211.42,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.61,1039.98,2,0,0.15,0.15,338,6.67,0.15,0.15,46.71,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
47.01,APPROACH,ILS_TRACK,151.9,152,0.1,1208.84,1129.06,-8.7,7.12,10.14,270.03,-0.045,0.2665,0,13.272,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.917,0,-0.094,0,270,-3.125,0,1,-3.28,0,0,-3.11,269.99,0.043,-0.0001,0.9991,-3.13,270,-0.59,0.54,21.648,-0.003,-0.125,1,3,1344.95,-0.046,-3.125,1208.82,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.34,1040.06,2,0,0.15,0.15,340,6.67,0.15,0.15,47.01,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
47.31,APPROACH,ILS_TRACK,151.89,152,0.11,1206.23,1126.45,-8.69,7.13,10.13,270.04,-0.041,0.2617,0,13.304,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.922,0,-0.11,0,269.99,-3.12,0,1,-3.28,0,0,-3.12,269.99,0.0429,-0.0002,0.9991,-3.12,269.99,-0.55,0.52,21.599,-0.01,-0.12,1,3,1344.95,-0.047,-3.12,1206.23,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.7,1040.16,2,0,0.15,0.15,342,6.67,0.15,0.15,47.31,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
47.61,APPROACH,ILS_TRACK,151.88,152,0.12,1203.62,1123.84,-8.68,7.12,10.13,270.04,-0.037,0.2569,0,13.34,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.925,0,-0.122,0,269.99,-3.12,0,1,-3.27,0,0,-3.12,269.99,0.043,-0.0003,0.9991,-3.12,269.99,-0.51,0.51,21.549,-0.014,-0.12,1,3,1344.95,-0.042,-3.12,1203.63,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.71,1040.29,2,0,0.15,0.15,344,6.67,0.15,0.15,47.61,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
47.91,APPROACH,ILS_TRACK,151.87,152,0.13,1201.02,1121.24,-8.67,7.12,10.12,270.04,-0.036,0.2527,0,13.379,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.927,0,-0.13,0,269.99,-3.123,0,1,-3.27,0,0,-3.12,269.99,0.0432,-0.0003,0.9991,-3.12,269.99,-0.47,0.5,21.5,-0.013,-0.123,1,3,1344.95,-0.034,-3.123,1201.04,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.37,1040.42,2,0,0.15,0.15,346,6.67,0.15,0.15,47.91,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
48.21,APPROACH,ILS_TRACK,151.86,152,0.14,1198.42,1118.64,-8.66,7.12,10.12,270.04,-0.036,0.2493,0,13.419,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.929,0,-0.135,0,269.98,-3.126,0,1,-3.27,0,0,-3.12,269.98,0.0433,-0.0004,0.9991,-3.13,269.98,-0.43,0.49,21.45,-0.019,-0.126,1,3,1344.95,-0.027,-3.126,1198.45,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.76,1040.57,2,0,0.15,0.15,348,6.67,0.15,0.15,48.21,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
48.51,APPROACH,ILS_TRACK,151.86,152,0.14,1195.82,1116.04,-8.66,7.12,10.12,270.04,-0.038,0.2468,0,13.46,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.93,0,-0.139,0,269.98,-3.129,0,1,-3.26,0,0,-3.13,269.98,0.0434,-0.0004,0.9991,-3.13,269.98,-0.39,0.48,21.401,-0.02,-0.129,1,3,1344.95,-0.02,-3.129,1195.86,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.93,1040.73,2,0,0.15,0.15,350,6.67,0.15,0.15,48.51,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
48.81,APPROACH,ILS_TRACK,151.86,152,0.14,1193.22,1113.44,-8.65,7.12,10.11,270.04,-0.041,0.2453,0,13.503,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.931,0,-0.143,0,269.98,-3.133,0,1,-3.26,0,0,-3.13,269.98,0.0436,-0.0004,0.999,-3.13,269.98,-0.35,0.48,21.351,-0.022,-0.133,1,3,1344.95,-0.014,-3.133,1193.26,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.88,1040.88,2,0,0.15,0.15,352,6.67,0.15,0.15,48.81,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
49.11,APPROACH,ILS_TRACK,151.85,152,0.15,1190.63,1110.85,-8.64,7.11,10.11,270.04,-0.044,0.2446,0,13.547,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.932,0,-0.146,0,269.98,-3.135,0,1,-3.26,0,0,-3.13,269.98,0.0437,-0.0004,0.999,-3.14,269.98,-0.3,0.48,21.302,-0.023,-0.135,1,3,1344.95,-0.009,-3.135,1190.67,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.74,1041.04,2,0,0.15,0.15,354,6.67,0.15,0.15,49.11,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
49.41,APPROACH,ILS_TRACK,151.85,152,0.15,1188.04,1108.26,-8.64,7.11,10.11,270.04,-0.048,0.2446,0,13.591,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.933,0,-0.15,0,269.98,-3.138,0,1,-3.26,0,0,-3.14,269.98,0.0439,-0.0005,0.999,-3.14,269.98,-0.26,0.47,21.252,-0.024,-0.138,1,3,1344.95,-0.005,-3.138,1188.08,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.57,1041.19,2,0,0.15,0.15,356,6.67,0.15,0.15,49.41,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
49.71,APPROACH,ILS_TRACK,151.85,152,0.15,1185.45,1105.67,-8.63,7.11,10.11,270.04,-0.053,0.2451,0,13.637,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.934,0,-0.153,0,269.97,-3.141,0,1,-3.25,0,0,-3.14,269.97,0.044,-0.0006,0.999,-3.14,269.97,-0.22,0.47,21.203,-0.03,-0.141,1,3,1344.95,-0.001,-3.141,1185.49,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.42,1041.35,2,0,0.15,0.15,358,6.67,0.15,0.15,49.71,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
50.01,APPROACH,ILS_TRACK,151.84,152,0.16,1182.86,1103.08,-8.63,7.11,10.1,270.04,-0.059,0.2461,0,13.684,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.935,0,-0.158,0,269.97,-3.144,0,1,-3.25,0,0,-3.14,269.97,0.0441,-0.0006,0.999,-3.14,269.97,-0.17,0.47,21.154,-0.03,-0.144,1,3,1344.95,0.002,-3.144,1182.9,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.36,1041.5,2,0,0.15,0.15,360,6.67,0.15,0.15,50.01,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
50.31,APPROACH,ILS_TRACK,151.84,152,0.16,1180.27,1100.49,-8.62,7.11,10.1,270.04,-0.066,0.2471,0,13.732,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.936,0,-0.162,0,269.96,-3.147,0,1,-3.25,0,0,-3.14,269.97,0.0442,-0.0007,0.999,-3.15,269.96,-0.13,0.48,21.104,-0.037,-0.147,1,3,1344.95,0.005,-3.147,1180.31,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.31,1041.65,2,0,0.15,0.15,362,6.67,0.15,0.15,50.31,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
50.61,APPROACH,ILS_TRACK,151.83,152,0.17,1177.68,1097.9,-8.62,7.11,10.1,270.04,-0.072,0.2482,0,13.782,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.938,0,-0.166,0,269.97,-3.15,0,1,-3.25,0,0,-3.15,269.96,0.0444,-0.0006,0.999,-3.15,269.97,-0.08,0.48,21.055,-0.034,-0.15,1,3,1344.95,0.008,-3.15,1177.72,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.42,1041.81,2,0,0.15,0.15,364,6.67,0.15,0.15,50.61,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
50.91,APPROACH,ILS_TRACK,151.83,152,0.17,1175.1,1095.32,-8.62,7.11,10.1,270.04,-0.076,0.249,0,13.832,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.939,0,-0.17,0,269.96,-3.153,0,1,-3.25,0,0,-3.15,269.97,0.0445,-0.0007,0.999,-3.15,269.96,-0.04,0.48,21.005,-0.039,-0.153,1,3,1344.95,0.01,-3.153,1175.13,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.59,1041.96,2,0,0.15,0.15,366,6.67,0.15,0.15,50.91,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
51.21,APPROACH,ILS_TRACK,151.83,152,0.17,1172.51,1092.73,-8.61,7.11,10.09,270.04,-0.082,0.2496,0,13.884,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.94,0,-0.173,0,269.96,-3.155,0,1,-3.25,0,0,-3.15,269.96,0.0446,-0.0007,0.999,-3.16,269.96,0.01,0.48,20.956,-0.036,-0.155,1,3,1344.95,0.012,-3.155,1172.54,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.8,1042.12,2,0,0.15,0.15,368,6.67,0.15,0.15,51.21,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
51.51,APPROACH,ILS_TRACK,151.82,152,0.18,1169.93,1090.15,-8.61,7.1,10.09,270.04,-0.084,0.25,0,13.936,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.94,0,-0.175,0,269.96,-3.156,0,1,-3.25,0,0,-3.15,269.96,0.0447,-0.0008,0.999,-3.16,269.96,0.05,0.49,20.907,-0.043,-0.156,1,3,1344.95,0.012,-3.156,1169.96,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.04,1042.28,2,0,0.15,0.15,370,6.67,0.15,0.15,51.51,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
51.81,APPROACH,ILS_TRACK,151.82,152,0.18,1167.34,1087.57,-8.61,7.1,10.09,270.03,-0.09,0.2502,0,13.989,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.941,0,-0.176,0,269.96,-3.159,0,1,-3.25,0,0,-3.16,269.96,0.0449,-0.0007,0.999,-3.16,269.96,0.1,0.49,20.857,-0.04,-0.159,1,3,1344.95,0.014,-3.159,1167.37,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.29,1042.45,2,0,0.15,0.15,372,6.67,0.15,0.15,51.81,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
52.11,APPROACH,ILS_TRACK,151.82,152,0.18,1164.76,1084.98,-8.61,7.1,10.08,270.03,-0.093,0.2502,0,14.042,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.941,0,-0.176,0,269.95,-3.16,0,1,-3.24,0,0,-3.16,269.95,0.045,-0.0008,0.999,-3.16,269.95,0.15,0.5,20.808,-0.046,-0.16,1,3,1344.95,0.014,-3.16,1164.78,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.54,1042.62,2,0,0.15,0.15,374,6.67,0.15,0.15,52.11,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
52.41,APPROACH,ILS_TRACK,151.82,152,0.18,1162.18,1082.4,-8.61,7.09,10.08,270.03,-0.099,0.2501,0,14.095,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.94,0,-0.176,0,269.95,-3.162,0,1,-3.24,0,0,-3.16,269.96,0.0451,-0.0008,0.999,-3.16,269.95,0.19,0.5,20.758,-0.046,-0.162,1,3,1344.95,0.015,-3.162,1162.19,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.78,1042.79,2,0,0.15,0.15,376,6.67,0.15,0.15,52.41,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
52.71,APPROACH,ILS_TRACK,151.83,152,0.17,1159.6,1079.82,-8.6,7.09,10.08,270.03,-0.102,0.2498,0,14.147,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.94,0,-0.174,0,269.95,-3.164,0,1,-3.24,0,0,-3.16,269.96,0.0452,-0.0009,0.999,-3.16,269.95,0.23,0.51,20.709,-0.049,-0.164,1,3,1344.95,0.016,-3.164,1159.61,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.99,1042.97,2,0,0.15,0.15,378,6.67,0.15,0.15,52.71,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
