t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_pitch_in_cmd,elev_defl_avg_deg,elev_defl_max_deg,elev_defl_n,flare_ctrl_h_m,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,flare_gamma_ref,flare_gamma_eb_term,flare_gamma_unsat,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
128.3,APPROACH,ILS_TRACK,150.39,150.33,-0.05,142.17,70.21,-8.02,6.6,9.15,270,0.008,0.6,0,4.46,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.346,0,0.053,0,270,-2.949,0,1,-3.05,0,0,-2.95,270,1,0,0.0084,-2.95,270,-0.01,0.21,1.44,0,0.051,1,3,742.78,-0.144,-2.949,149.78,0,0,0,,0,0,0,0,0,0,0,0,70.21,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421.17,1120.07,2,0,1.06,0.5,121,0.94,1.06,1.06,128.3,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
129.36,APPROACH,ILS_TRACK,152.14,149.85,-2.29,133.5,61.72,-8.03,6.16,8.68,270,0.008,0.4,0,3.337,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.852,0,2.286,0,270,-3.047,0,1,-3.02,0,0,-2.93,270,1,-0.0001,0.0064,-3.05,270,0,0.2,1.276,-0.001,-0.047,1,3,742.78,-0.017,-3.047,141.15,0,0,0,,0,0,0,0,0,0,0,0,61.72,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.14,1130.31,2,0,1.06,0.5,122,0.94,1.06,1.06,129.36,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
130.42,APPROACH,ILS_TRACK,154.42,149.37,-5.04,124.73,53.18,-8.11,5.71,8.31,270,0.008,0.2,0,3.32,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.21,0,5.044,0,270,-3.17,0,1,-3.01,0,0,-3.03,270,1,-0.0001,0.004,-3.17,270,0,0.26,1.109,-0.001,-0.17,1,3,742.78,0.115,-3.17,132.42,0,0,0,,0,0,0,0,0,0,0,0,53.18,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381.78,1140.23,2,0,1.06,0.5,123,0.94,1.06,1.06,130.42,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
131.48,APPROACH,ILS_TRACK,156.5,148.88,-7.62,115.87,44.51,-8.27,5.34,8.3,270,0.005,0,0,3.303,1,0.6,4.5,0.75,0.35,0.0168,0.4,6.82,20.622,6.82,7.618,1,270,-3.212,0,1,-3.03,0,0,-3.15,270,1,-0.0001,0.003,-3.21,270,0,0.33,0.94,-0.002,-0.212,1,3,742.78,0.141,-3.212,123.57,0,0,0,,0,0,0,0,0,0,0,0,44.51,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272.51,1146.41,2,0,1.06,0.5,124,0.94,1.06,1.06,131.48,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
132.54,APPROACH,ILS_TRACK,157.61,148.33,-9.28,70.22,35.64,-8.43,5.32,8.48,270,0.005,0,0,3.287,1,0.6,4.5,0.75,0.35,0.0168,0.4,8.539,20.31,8.539,9.278,1,270,-3.213,0,1,-3.06,0,0,-3.2,270,1,-0.0001,0.0027,-3.21,270,0.01,0.39,0.77,-0.002,-0.213,1,3,742.78,0.119,-3.213,114.64,0,0,0,,0,0,0,0,0,0,0,0,35.64,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.98,1147.43,2,0,1.06,0.5,125,0.94,1.06,1.06,132.54,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
133.6,APPROACH,ILS_TRACK,157.54,147.53,-10.01,36.82,26.65,-8.5,5.48,8.81,270,0.004,0,0,3.27,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.354,20.328,9.354,10.012,1,270,-3.146,0,1,-3.09,0,0,-3.2,270,1,-0.0001,0.0035,-3.15,270,0.01,0.41,0.599,-0.002,-0.146,1,3,742.78,0.031,-3.146,105.69,0,0,0,,0,0,0,0,0,0,0,0,26.65,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.23,1144.59,2,0,1.06,0.5,126,0.94,1.06,1.06,133.6,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
134.66,FLARE,,156.59,152,-4.59,17.99,17.48,-8.46,5.81,9.17,270,0.003,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,20.591,0,0,0,270,-3.131,0,1,-3.09,0,0,-3.13,270,1,-0.0001,0.0035,-3.13,270,0.01,0.41,0.429,-0.002,-0.131,1,3,742.78,0.01,-3.131,96.78,-3.094,0,0,FLARE_CAPTURE,0,8.464,-0.037,-8.944,0,0,0,0,22.56,1.588,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.64,1139.13,2,0,1.06,0.5,127,0.93,1.06,1.06,0.92,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
135.72,FLARE,,155.06,152,-3.06,10.31,8.53,-8.39,6.18,13.01,270,0.004,0.1698,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,20.591,0,0,0,270,-1.894,0,1,-3.1,0,0,-3.12,270,0.9828,0.0001,0.1846,7.32,270,0.01,0.41,0.429,-0.002,-0.131,1,3,742.78,0.01,-3.131,96.78,-1.894,-2.303,0.386,FLARE_TRACK,0,6.09,1.204,1.143,0,0,0,0,13.62,2.391,0.08,-984.777,1134.415,21.58,148.14,-0.85,0.117,-0.733,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.34,1131.23,2,0,1.08,0.5,128,0.94,1.08,1.06,2,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
136.76,FLARE,,152.83,152,-0.83,9.15,-0.5,-7.93,11.09,-0.87,270,0.005,0.1789,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,20.591,0,0,0,270,-0.131,0,1,-3.02,0,0,7.34,270,0.9552,0.0002,0.296,13.92,270,0.01,0.41,0.429,-0.002,-0.131,1,3,742.78,0.01,-3.131,96.78,-0.694,-0.35,0.784,TOUCHDOWN_CONFIRM,0,7.582,2.887,2.829,0,0,0,0,4.59,6.837,0.0786693812335282,-1143.21,1466.751,21.41,144.16,-0.131,0.153,0.022,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.17,1102.13,2,0,1.06,0.5,129,0.94,1.08,1.06,3.02,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
137.78,FLARE,,146.11,152,5.89,9.58,2.65,8.15,0.59,-8.4,270,-0.011,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,20.591,0,0,0,270,-3,0,1,3.34,0,0,13.93,270,0.9996,-0.0001,-0.0299,-5,270,0.01,0.41,0.429,-0.002,-0.131,1,3,742.78,0.01,-3.131,96.78,-0.776,-2.05,0.674,TOUCHDOWN_CONFIRM,0,-10.198,-6.342,-5.593,0,0,0,0,7.74,4.018,0,-2.019,256.338,20.38,145.26,-0.804,0.028,-0.776,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.32,1096.46,2,0,1.02,0.5,130,0.98,1.06,1.02,4.04,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
138.8,FLARE,,144.82,152,7.18,3.21,4.28,-4.29,-9.45,1.9,270,-0.023,0.1407,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,20.591,0,0,0,270,-0.989,0,1,-1.5,0,0,-4.99,270,1,0,0.0049,-2.99,270,0.01,0.41,0.429,-0.002,-0.131,1,3,742.78,0.01,-3.131,96.78,-1,-2.5,0.58,ROUNDOUT,0,1.788,0.513,6.457,0,0,0,0,9.37,0.647,0.08,286.845,-98.59,19.13,146.2,-0.989,-0.011,-1,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.82,1095.56,2,0,1.02,0.5,131,0.98,1.02,1.02,5.06,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
139.82,FLARE,,144.18,152,7.82,16.04,-4.33,0.82,-0.79,23.12,270.02,0.134,0.1649,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,20.591,0,0,0,270,-0.083,0,1,-2.59,0,0,-2.97,270,0.9963,0,0.0861,1.68,270,0.01,0.41,0.429,-0.002,-0.131,1,3,742.78,0.01,-3.131,96.78,-0.083,-0.35,0.97,TOUCHDOWN_CONFIRM,0,-1.168,2.51,2.473,0,0,0,0,0.75,0.362,0.0110153986202924,-141.754,500.182,18.96,142.3,-0.139,0.055,-0.083,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.09,1076.8,2,0,1.02,0.5,132,0.98,1.02,1.02,6.08,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
140.84,FLARE,,138.66,152,13.34,27.6,1.48,8.05,27.61,25.06,269.97,-0.652,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,20.591,0,0,0,270,-3,0,1,3.22,0,0,1.69,270,0.947,0.0002,0.3213,15.5,270,0.01,0.41,0.429,-0.002,-0.131,1,3,742.78,0.01,-3.131,96.78,-0.707,-1.521,0.725,TOUCHDOWN_CONFIRM,0,-9.571,-6.219,-12.111,0,0,0,0,6.57,4.758,0,931.078,-696.658,18.2,144.75,-0.627,-0.08,-0.707,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.06,1037.29,2,0,1.02,0.5,133,0.98,1.02,1.02,7.1,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
141.86,FLARE,,128.6,152,23.4,37.89,12.46,12.8,29.58,13.66,269.94,-0.302,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,20.591,0,0,0,270,-3,0,1,5.62,0,0,15.51,270,0.947,0.0002,0.3211,15.5,270,0.01,0.41,0.429,-0.002,-0.131,1,3,742.78,0.01,-3.131,96.78,-2.147,-2.5,0.251,FLARE_TRACK,0,-15.304,-8.621,-14.085,0,0,0,0,17.54,4.494,0,2857.857,-2859.564,16.95,149.49,-1.111,-0.355,-1.465,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.24,1012.67,2,0,1.02,0.5,134,0.98,1.02,1.02,8.12,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
142.88,FLARE,,123.02,152,28.98,46.35,25.56,11.72,18.14,8.72,270.08,-0.086,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,20.591,0,0,0,270,-3.587,0,1,5.5,0,0,15.51,270,0.9767,0.0001,0.2147,9.18,270,0.01,0.41,0.429,-0.002,-0.131,1,3,742.78,0.01,-3.131,96.78,-3.587,-2.5,0,FLARE_TRACK,0,-14.223,-9.091,-8.956,0,0,0,0,30.64,2.14,0,3825.738,-4109.677,15.7,152,-1.163,-0.534,-1.697,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.76,1000.5,2,0,1.02,0.5,135,0.98,1.02,1.02,9.14,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
143.86,APPROACH,ILS_TRACK,120.35,146.73,26.38,52.61,35.02,7.29,12.21,12.9,270.1,0.033,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,20.591,0,0,0,270,-3.587,0,1,3.51,0,0,9.19,270,0.9767,0.0001,0.2147,9.18,270,0.01,0.41,0.429,-0.002,-0.131,1,3,742.78,0.01,-3.131,96.78,-3.587,-2.5,0,,0,0,0,0,0,0,0,0,35.02,0,0,3825.738,-4109.677,15.7,152,-1.163,-0.534,-1.697,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.81,991.29,2,0,1.02,0.5,136,1.02,1.02,1.02,0.9,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
144.9,APPROACH,ILS_TRACK,117.89,145.93,28.04,55.76,40.35,3.47,15.28,14.61,270.12,0.075,0.2,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,31.503,0,-28.041,0,269.21,-7,0,1,1.74,0,0,9.21,270,0.9977,-0.0138,-0.0664,-7,269.21,1.48,102.48,-1.035,-0.794,-194.063,1,3,742.78,204.148,-7,20.07,-3.587,-2.5,0,,0,0,0,0,0,0,0,0,40.35,0,0,3825.738,-4109.677,15.7,152,-1.163,-0.534,-1.697,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.12,978.56,2,0,1,0.5,137,0.96,1.02,1,1.94,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
145.92,APPROACH,ILS_TRACK,114.66,145.13,30.47,54.36,42.68,1.68,14.95,10.19,269.37,-5.627,0.4,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,32.397,0,-30.413,0,269.81,-7,0,1,0.89,0,0,-6.99,269.21,0.9978,-0.0033,-0.0666,-7,269.81,1.71,111.28,-1.155,-0.185,-47.457,1,3,742.78,17.591,-7,13.78,-3.587,-2.5,0,,0,0,0,0,0,0,0,0,42.68,0,0,3825.738,-4109.677,15.7,152,-1.163,-0.534,-1.697,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.71,971.53,2,0,1.02,0.5,138,0.98,1.02,1,2.96,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
146.94,APPROACH,ILS_TRACK,113.14,145,31.87,50,42.87,-2.15,9,11.12,269.16,-1.447,0.6,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,32.84,0,-31.855,0,270.09,-7,0,1,-1,0,0,-6.99,269.81,0.9978,0.0015,-0.0668,-7,270.09,1.42,115.89,-1.275,0.092,-42.136,1,3,742.78,9.213,-7,7.48,-3.587,-2.5,0,,0,0,0,0,0,0,0,0,42.87,0,0,3825.738,-4109.677,15.7,152,-1.163,-0.534,-1.697,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.84,971.43,2,0,1.02,0.5,139,0.98,1.02,1.02,3.98,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
147.96,APPROACH,ILS_TRACK,113.16,144.75,31.58,42.77,38.29,-6.53,8.39,14.47,270.03,1.641,0.8,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,32.839,0,-31.593,0,270.29,-7,0,1,-3.24,0,0,-6.99,270.09,0.9977,0.0049,-0.067,-7,270.29,0.77,117.58,-1.394,0.29,-37.98,1,3,742.78,3.383,-7,1.23,-3.587,-2.5,0,,0,0,0,0,0,0,0,0,38.29,0,0,3825.738,-4109.677,15.7,152,-1.163,-0.534,-1.697,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.54,974.78,2,0,1.02,0.5,140,0.98,1.02,1.02,5,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
148.98,APPROACH,ILS_TRACK,113.91,144.33,30.42,32.7,30.13,-8.95,10.25,14.65,270.43,2.154,1,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,32.631,0,-30.436,0,270.19,-7,0,1,-4.47,0,0,-6.99,270.29,0.9977,0.0032,-0.0672,-7,270.19,0.36,116.39,-1.514,0.192,-33.008,1,3,742.78,-2.385,-7,-5.05,-3.587,-2.5,0,,0,0,0,0,0,0,0,0,30.13,0,0,3825.738,-4109.677,15.7,152,-1.163,-0.534,-1.697,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420.11,981.22,2,0,1.02,0.5,141,0.98,1.02,1.02,6.02,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
150,APPROACH,ILS_TRACK,115.52,143.76,28.23,20.78,20.13,-10.63,9.46,13.98,270.42,1.494,1,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,32.185,0,-28.281,0,270.03,-7,0,1,-5.22,0,0,-6.99,270.19,0.9977,0.0005,-0.0674,-7,270.03,0.28,112.5,-1.635,0.031,-27.528,1,3,742.78,-7.776,-7,-11.37,-3.587,-2.5,0,,0,0,0,0,0,0,0,0,20.13,0,0,3825.738,-4109.677,15.7,152,-1.163,-0.534,-1.697,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530.1,993.13,2,0,1.02,0.5,142,0.98,1.02,1.02,7.04,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
151.02,FLARE,,118.52,152,33.48,7.66,8.54,-12.15,8.24,14.54,270.19,0.292,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,31.346,0,0,0,269.9,-7,0,1,-5.83,0,0,-6.99,270.03,0.9977,-0.0018,-0.0676,-7,269.9,0.44,106.97,-1.758,-0.098,-23.255,1,3,742.78,-11.047,-7,-17.82,-5.852,-2.5,0,FLARE_CAPTURE,0,9.648,-1.17,-15.242,0,0,0,0,14.37,4.919,0,3825.738,-4109.677,15.7,152,-1.163,-0.534,-1.697,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408.36,1007.01,2,0,1.02,0.5,143,0.98,1.02,1.02,0.9,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
152.06,FLARE,,121.7,152,30.3,3.8,-4.94,-12.41,8.48,-2.51,269.93,-0.606,0.1406,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,31.346,0,0,0,270,-0.165,0,1,-6.33,0,0,-6.99,269.9,0.9532,0.0002,0.3022,14.48,270,0.44,106.97,-1.758,-0.098,-23.255,1,3,742.78,-11.047,-7,-17.82,-4.652,-0.35,0.902,TOUCHDOWN_CONFIRM,0,12.06,6.163,5.997,0,0,0,0,0.89,86.515,0.0224219912929832,2951.12,-2700.205,14.19,142.98,-0.165,-0.355,-0.52,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.56,1007.78,2,0,1.04,0.5,144,0.96,1.04,1.02,1.94,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
153.08,FLARE,,121.88,152,30.12,8.83,-3.71,-2.97,-3.94,13.46,270.06,0.48,0.1675,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,31.346,0,0,0,270,-3.452,0,1,-1.23,0,0,14.49,270,0.9992,-0.0001,-0.0411,-5.45,270,0.44,106.97,-1.758,-0.098,-23.255,1,3,742.78,-11.047,-7,-17.82,-3.452,-0.387,0.844,TOUCHDOWN_CONFIRM,0,2.578,-2.225,-1.51,0,0,0,0,2.12,2.038,0.035922015460804,3004.003,-2773.443,14,143.56,-0.182,-0.364,-0.547,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.66,1014.56,2,0,1.02,0.5,145,0.98,1.04,1.02,2.96,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
154.1,FLARE,,123.26,152,28.74,13.96,-3.33,2.2,16.23,21.13,269.84,0.415,0.2387,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,31.346,0,0,0,270,-4.892,0,1,1.01,0,0,-5.44,270,0.9726,0.0001,0.2326,10.36,270,0.44,106.97,-1.758,-0.098,-23.255,1,3,742.78,-11.047,-7,-17.82,-4.892,-0.557,0.832,TOUCHDOWN_CONFIRM,0,-2.755,-5.902,-5.873,0,0,0,0,2.5,0.905,0.238725370454267,2833.009,-2611.35,13.72,143.68,-0.259,-0.339,-0.598,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.81,1003.22,2,0,1.02,0.5,146,0.98,1.02,1.02,3.98,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
155.12,FLARE,,119.94,152,32.06,16.79,-0.05,4.38,22.7,16.58,270.07,0.219,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,31.346,0,0,0,270,-6,0,1,2.06,0,0,10.37,270,0.9559,0.0002,0.2936,14,270,0.44,106.97,-1.758,-0.098,-23.255,1,3,742.78,-11.047,-7,-17.82,-6,-1.62,0.61,ROUNDOUT,0,-5.996,-8.059,-8.703,0,0,0,0,5.77,1.431,0,3503.133,-3359.71,12.91,145.9,-0.773,-0.448,-1.221,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.24,992.79,2,0,1.02,0.5,147,0.98,1.02,1.02,5,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
156.14,FLARE,,117.61,152,34.39,18.58,4.21,3.29,17.97,16.38,270,0.057,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,31.346,0,0,0,270,-6,0,1,1.65,0,0,14.01,270,0.9726,0.0001,0.2324,10.38,270,0.44,106.97,-1.758,-0.098,-23.255,1,3,742.78,-11.047,-7,-17.82,-6,-2.5,0.311,ROUNDOUT,0,-5.788,-7.646,-7.597,0,0,0,0,10.04,0.227,0,4177.493,-4143.055,11.66,148.89,-1.217,-0.563,-1.78,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.23,985.07,2,0,1.02,0.5,148,0.98,1.02,1.02,6.02,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
157.16,FLARE,,115.64,152,36.36,18.27,6.3,0.89,16.93,17.25,269.99,0.012,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,31.346,0,0,0,270,-6,0,1,0.48,0,0,10.39,270,0.9723,0.0001,0.2336,10.46,270,0.44,106.97,-1.758,-0.098,-23.255,1,3,742.78,-11.047,-7,-17.82,-6,-2.5,0.158,ROUNDOUT,0,-3.388,-6.484,-6.47,0,0,0,0,12.13,-0.225,0,4599.745,-4632.725,10.41,150.42,-1.238,-0.641,-1.878,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.91,976.41,2,0,1.02,0.5,149,0.98,1.02,1.02,7.04,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
