t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
65.36,APPROACH,ILS_TRACK,151.59,150.42,-1.17,151.36,71.61,-8.18,7.02,10.04,270,-0.002,0.1899,0,11.294,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.005,0,1.179,0,269.99,-3.176,0,1,-3.1,0,0,-3.08,269.99,0.5439,-0.0001,0.8392,-3.18,269.99,0.14,0.32,1.471,-0.005,-0.176,1,3,667.01,0.101,-3.176,151.36,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.54,1120.06,2,0,0.12,0.12,472,8.33,0.12,0.12,65.36,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
65.72,APPROACH,ILS_TRACK,151.48,150.25,-1.23,148.42,68.68,-8.21,6.97,10,270,-0.001,0.1899,0,10.858,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.035,0,1.233,0,269.99,-3.068,0,1,-3.09,0,0,-3.01,270,0.5424,-0.0001,0.8401,-3.07,269.99,0.14,0.3,1.415,-0.005,-0.068,1,3,667.01,-0.029,-3.068,148.43,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.47,1119.86,2,0,0.12,0.12,475,8.33,0.12,0.12,65.72,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
66.08,APPROACH,ILS_TRACK,151.36,150.09,-1.27,145.49,65.74,-8.12,7.01,10,270,-0.002,0.1902,0,10.402,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.069,0,1.277,0,269.99,-3.016,0,1,-3.07,0,0,-3.11,270,0.5417,-0.0001,0.8406,-3.02,269.99,0.14,0.31,1.359,-0.005,-0.016,1,3,667.01,-0.095,-3.016,145.51,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.28,1119.62,2,0,0.12,0.12,478,8.33,0.12,0.12,66.08,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
66.44,APPROACH,ILS_TRACK,151.24,149.93,-1.31,142.57,62.8,-8.11,7.1,10.09,270,-0.002,0.1859,0,9.932,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.103,0,1.319,0,269.99,-3.115,0,1,-3.07,0,0,-3.16,269.99,0.5432,-0.0001,0.8396,-3.11,269.99,0.14,0.32,1.303,-0.005,-0.115,1,3,667.01,0.025,-3.115,142.58,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.19,1119.38,2,0,0.12,0.12,481,8.33,0.12,0.12,66.44,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
66.8,APPROACH,ILS_TRACK,151.11,149.77,-1.34,139.65,59.86,-8.16,7.13,10.15,270,-0.002,0.184,0,9.45,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.14,0,1.349,0,269.99,-3.149,0,1,-3.09,0,0,-3.07,269.99,0.5438,-0.0001,0.8392,-3.15,269.99,0.14,0.31,1.247,-0.005,-0.149,1,3,667.01,0.07,-3.149,139.66,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.19,1119.08,2,0,0.12,0.12,484,8.33,0.12,0.12,66.8,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
67.06,APPROACH,ILS_TRACK,151,149.65,-1.35,137.53,57.75,-8.15,7.11,10.12,270,-0.001,0.1844,0,9.096,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.169,0,1.363,0,269.99,-3.043,0,1,-3.08,0,0,-3.08,270,0.5423,-0.0001,0.8402,-3.04,269.99,0.14,0.3,1.207,-0.005,-0.043,1,3,667.01,-0.06,-3.043,137.55,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.65,1118.84,2,0,0.12,0.12,486,7.69,0.14,0.12,67.06,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
67.42,APPROACH,ILS_TRACK,150.86,149.49,-1.37,134.62,54.82,-8.13,7.17,10.18,270,-0.002,0.1837,0,8.602,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.211,0,1.377,0,269.99,-3.064,0,1,-3.08,0,0,-3.11,270,0.5427,-0.0001,0.8399,-3.06,269.99,0.14,0.31,1.152,-0.005,-0.064,1,3,667.01,-0.034,-3.064,134.64,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.61,1118.48,2,0,0.12,0.12,489,8.33,0.12,0.12,67.42,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
67.78,APPROACH,ILS_TRACK,150.7,149.33,-1.37,131.71,51.9,-8.13,7.2,10.22,270,-0.001,0.1839,0,8.105,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.255,0,1.381,0,269.99,-3.07,0,1,-3.08,0,0,-3.09,270,0.5429,-0.0001,0.8398,-3.07,269.99,0.13,0.31,1.096,-0.005,-0.07,1,3,667.01,-0.027,-3.07,131.73,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.78,1118.08,2,0,0.12,0.12,492,8.33,0.12,0.12,67.78,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
68.14,APPROACH,ILS_TRACK,150.53,149.16,-1.37,128.8,48.98,-8.11,7.23,10.25,270,-0.001,0.1844,0,7.608,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.302,0,1.377,0,270,-3.064,0,1,-3.08,0,0,-3.09,269.99,0.5429,-0.0001,0.8398,-3.06,270,0.13,0.31,1.04,-0.005,-0.064,1,3,667.01,-0.035,-3.064,128.82,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.2,1117.65,2,0,0.12,0.12,495,8.33,0.12,0.12,68.14,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
68.5,APPROACH,ILS_TRACK,150.36,149,-1.35,125.9,46.07,-8.08,7.26,10.26,270,0,0.187,0,7.115,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.352,0,1.362,0,269.99,-3.048,0,1,-3.07,0,0,-3.1,270,0.5427,-0.0001,0.8399,-3.05,269.99,0.13,0.31,0.985,-0.005,-0.048,1,3,667.01,-0.056,-3.048,125.91,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.89,1117.17,2,0,0.12,0.12,498,8.33,0.12,0.12,68.5,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
68.86,APPROACH,ILS_TRACK,150.17,148.84,-1.33,123,43.16,-8.05,7.32,10.31,270,0,0.1873,0,6.629,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.403,0,1.342,0,270,-3.069,0,1,-3.06,0,0,-3.15,269.99,0.5431,-0.0001,0.8397,-3.07,270,0.13,0.32,0.93,-0.005,-0.069,1,3,667.01,-0.032,-3.069,123.01,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.94,1116.67,2,0,0.12,0.12,501,8.33,0.12,0.12,68.86,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
69.2,FLARE,,150,152,2,120.11,40.41,-8.02,7.37,10.36,270,0,0.144,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.436,0,0,0,270,-2.504,0,1,-3.06,0,0,-3.15,270,0.3741,0.0001,0.9274,7.86,270,0.13,0.32,0.893,-0.005,-0.15,1,3,667.01,0.067,-3.15,121.08,-2.504,-2.5,0.016,FLARE_CAPTURE,0,5.525,0.559,0.489,0.719,0,262.517,-268.403,40.27,151.77,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.87,1116.2,2,0,0.12,0.12,504,8.82,0.12,0.12,0.12,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
69.48,FLARE,,149.84,152,2.16,118.03,38.15,-8.16,7.42,10.49,270,0.002,0.158,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.436,0,0,0,270,-1.16,0,1,-3.11,0,0,8.73,270,0.3507,0.0001,0.9365,9.3,270,0.13,0.32,0.893,-0.005,-0.15,1,3,667.01,0.067,-3.15,121.08,-1.16,-2.5,0.07,FLARE_CAPTURE,0,5.656,1.95,1.879,0.79,0,236.538,-228.437,38.73,151.4,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.78,1115.73,2,0,0.1,0.1,507,10.71,0.12,0.06,0.4,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
69.74,FLARE,,149.65,152,2.35,116.06,35.99,-8.34,7.99,11.18,270,0.002,0.1619,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.436,0,0,0,270,-1.133,0,1,-3.18,0,0,9.65,270,0.3398,0.0001,0.9405,9.97,270,0.13,0.32,0.893,-0.005,-0.15,1,3,667.01,0.067,-3.15,121.08,-1.133,-2.5,0.123,FLARE_TRACK,0,5.839,2.052,1.981,0.879,0,255.106,-217.477,38.08,151.24,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.44,1115.14,2,0,0.1,0.1,510,11.54,0.1,0.06,0.66,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
70.02,FLARE,,149.36,152,2.64,107.55,33.61,-8.44,9.23,12.5,270,0.001,0.1661,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.436,0,0,0,270,-1.139,0,1,-3.23,0,0,10.74,270,0.3189,0.0001,0.9478,11.25,270,0.13,0.32,0.893,-0.005,-0.15,1,3,667.01,0.067,-3.15,121.08,-1.139,-2.5,0.18,FLARE_TRACK,0,5.939,2.094,2.023,0.966,0,287.724,-217.213,37.38,151.07,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.49,1114.18,2,0,0.1,0.1,513,10.71,0.12,0.06,0.94,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
70.28,FLARE,,148.98,152,3.02,97.11,31.42,-8.1,10.7,13.84,270,-0.002,0.1699,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.436,0,0,0,270,-1.158,0,1,-3.13,0,0,12.15,270,0.2964,0.0002,0.9551,12.61,270,0.13,0.32,0.893,-0.005,-0.15,1,3,667.01,0.067,-3.15,121.08,-1.158,-2.5,0.234,FLARE_TRACK,0,5.602,1.977,1.909,0.945,0,334.225,-233.275,36.73,150.91,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.15,1112.82,2,0,0.1,0.1,516,11.54,0.1,0.06,1.2,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
70.56,FLARE,,148.44,152,3.56,86.71,29.23,-7.47,11.88,14.78,270,-0.002,0.1735,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.436,0,0,0,270,-1.198,0,1,-2.9,0,0,13.2,270,0.2813,0.0002,0.9596,13.51,270,0.13,0.32,0.893,-0.005,-0.15,1,3,667.01,0.067,-3.15,121.08,-1.198,-2.5,0.287,FLARE_TRACK,0,4.974,1.698,1.634,0.849,0,403.992,-273.65,36.03,150.74,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.1,1110.76,2,0,0.1,0.1,519,10.71,0.12,0.06,1.48,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
70.84,FLARE,,147.81,152,4.19,72.69,27.19,-7.03,13.03,15.78,270,-0.001,0.1771,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.436,0,0,0,270,-1.248,0,1,-2.73,0,0,14.12,270,0.2655,0.0002,0.9641,14.46,270,0.13,0.32,0.893,-0.005,-0.15,1,3,667.01,0.067,-3.15,121.08,-1.248,-2.5,0.337,FLARE_TRACK,0,4.527,1.485,1.426,0.793,0,483.248,-326.38,35.33,150.57,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.45,1108.37,2,0,0.1,0.1,522,10.71,0.12,0.06,1.76,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
71.12,FLARE,,147.03,152,4.97,62.19,25.29,-6.34,14.1,16.56,270,-0.003,0.1806,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.436,0,0,0,270,-1.318,0,1,-2.5,0,0,15.05,270,0.2526,0.0002,0.9676,15.22,270,0.13,0.32,0.893,-0.005,-0.15,1,3,667.01,0.067,-3.15,121.08,-1.318,-2.5,0.383,FLARE_TRACK,0,3.841,1.18,1.126,0.671,0,582.349,-401.719,34.63,150.4,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.01,1105.37,2,0,0.1,0.1,525,10.71,0.12,0.06,2.04,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
71.4,FLARE,,146.15,152,5.85,50.85,23.67,-5.28,14.36,16.36,270,-0.003,0.1839,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.436,0,0,0,270,-1.405,0,1,-2.1,0,0,15.2,270,0.2565,0.0002,0.9665,15,270,0.13,0.32,0.893,-0.005,-0.15,1,3,667.01,0.067,-3.15,121.08,-1.405,-2.5,0.423,ROUNDOUT,0,2.781,0.69,0.644,0.457,0,695.215,-496.067,33.93,150.23,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.7,1101.9,2,0,0.1,0.1,528,10.71,0.12,0.06,2.32,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
71.68,FLARE,,145.32,152,6.68,45.14,22.3,-4.65,14.03,15.79,270,0.001,0.1875,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.436,0,0,0,270,-1.491,0,1,-1.84,0,0,14.57,270,0.2677,0.0002,0.9635,14.34,270,0.13,0.32,0.893,-0.005,-0.15,1,3,667.01,0.067,-3.15,121.08,-1.491,-2.5,0.457,ROUNDOUT,0,2.15,0.353,0.311,0.345,0,798.687,-586.181,33.23,150.06,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.59,1098.65,2,0,0.1,0.1,531,10.71,0.12,0.06,2.6,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
71.96,FLARE,,144.58,152,7.42,41.82,21.06,-4.36,13.65,15.31,270,0.003,0.1916,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.436,0,0,0,270,-1.568,0,1,-1.73,0,0,13.96,270,0.2773,0.0002,0.9608,13.77,270,0.13,0.32,0.893,-0.005,-0.15,1,3,667.01,0.067,-3.15,121.08,-1.568,-2.5,0.487,ROUNDOUT,0,1.858,0.164,0.124,0.303,0,886.1,-662.723,32.53,149.89,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.74,1095.77,2,0,0.1,0.1,534,10.71,0.12,0.06,2.88,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
72.24,FLARE,,143.87,152,8.13,39.17,19.86,-4.21,13.36,14.99,270,0.003,0.1962,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.436,0,0,0,270,-1.643,0,1,-1.68,0,0,13.49,270,0.2842,0.0002,0.9588,13.36,270,0.13,0.32,0.893,-0.005,-0.15,1,3,667.01,0.067,-3.15,121.08,-1.643,-2.5,0.516,ROUNDOUT,0,1.715,0.038,-0.001,0.29,0,967.827,-734.731,31.83,149.72,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.13,1093.02,2,0,0.1,0.1,537,10.71,0.12,0.06,3.16,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
72.52,FLARE,,143.2,152,8.8,37.48,18.69,-4.15,13.26,14.88,270,0.004,0.2013,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.436,0,0,0,270,-1.715,0,1,-1.66,0,0,13.21,270,0.2876,0.0002,0.9577,13.16,270,0.13,0.32,0.893,-0.005,-0.15,1,3,667.01,0.067,-3.15,121.08,-1.715,-2.5,0.544,ROUNDOUT,0,1.647,-0.055,-0.094,0.293,0,1043.491,-801.201,31.13,149.55,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.78,1090.43,2,0,0.1,0.1,540,10.71,0.12,0.06,3.44,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
72.8,FLARE,,142.56,152,9.44,35.84,17.54,-4.11,13.35,14.97,270,0.004,0.2069,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.436,0,0,0,270,-1.785,0,1,-1.65,0,0,13.15,270,0.2875,0.0002,0.9578,13.17,270,0.13,0.32,0.893,-0.005,-0.15,1,3,667.01,0.067,-3.15,121.08,-1.785,-2.5,0.573,ROUNDOUT,0,1.608,-0.134,-0.173,0.303,0,1115.558,-864.294,30.43,149.38,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.69,1087.93,2,0,0.1,0.1,543,10.71,0.12,0.06,3.72,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
73.08,FLARE,,141.91,152,10.09,33.24,16.39,-4.06,13.63,15.26,270,0.004,0.2129,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.436,0,0,0,270,-1.857,0,1,-1.64,0,0,13.29,270,0.2841,0.0002,0.9588,13.38,270,0.13,0.32,0.893,-0.005,-0.15,1,3,667.01,0.067,-3.15,121.08,-1.857,-2.5,0.6,ROUNDOUT,0,1.56,-0.217,-0.256,0.312,0,1186.627,-926.556,29.73,149.21,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.85,1085.45,2,0,0.1,0.1,546,10.71,0.12,0.06,4,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
73.36,FLARE,,141.25,152,10.75,25.81,15.26,-3.98,14.1,15.71,270,0.004,0.2192,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.436,0,0,0,270,-1.887,0,1,-1.62,0,0,13.62,270,0.2773,0.0002,0.9608,13.79,270,0.13,0.32,0.893,-0.005,-0.15,1,3,667.01,0.067,-3.15,121.08,-1.887,-2.39,0.628,ROUNDOUT,0,1.589,-0.271,-0.309,0.332,0,1259.76,-990.852,29.04,149.05,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.27,1082.93,2,0,0.1,0.1,549,10.71,0.12,0.06,4.28,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
73.64,FLARE,,140.56,152,11.44,25.01,14.15,-3.84,14.71,16.29,270,0.002,0.2259,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.436,0,0,0,270,-1.904,0,1,-1.57,0,0,14.13,270,0.2681,0.0002,0.9634,14.34,270,0.13,0.32,0.893,-0.005,-0.15,1,3,667.01,0.067,-3.15,121.08,-1.904,-2.235,0.655,ROUNDOUT,0,1.605,-0.335,-0.372,0.344,0,1338.214,-1060.162,28.4,148.89,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.94,1080.3,2,0,0.1,0.1,552,10.71,0.12,0.06,4.56,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
73.92,FLARE,,139.82,152,12.18,24.28,13.1,-3.64,15.44,16.95,270,0.001,0.2329,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.436,0,0,0,270,-1.93,0,1,-1.5,0,0,14.74,270,0.2575,0.0002,0.9663,14.97,270,0.13,0.32,0.893,-0.005,-0.15,1,3,667.01,0.067,-3.15,121.08,-1.93,-2.088,0.68,ROUNDOUT,0,1.549,-0.434,-0.47,0.339,0,1423.442,-1136.325,27.81,148.75,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.85,1077.51,2,0,0.1,0.1,555,10.71,0.12,0.06,4.84,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
74.2,FLARE,,139.04,152,12.96,23.62,12.12,-3.26,16.19,17.54,270,0,0.2402,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.436,0,0,0,270,-1.968,0,1,-1.36,0,0,15.38,270,0.2479,0.0002,0.9688,15.55,270,0.13,0.32,0.893,-0.005,-0.15,1,3,667.01,0.067,-3.15,121.08,-1.968,-1.95,0.704,ROUNDOUT,0,1.307,-0.61,-0.642,0.281,0,1516.23,-1220.729,27.25,148.61,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.99,1074.53,2,0,0.1,0.1,558,10.71,0.12,0.06,5.12,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
74.5,FLARE,,138.14,152,13.86,22.91,11.24,-2.67,16.46,17.53,270,0,0.2483,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.436,0,0,0,270,-2.029,0,1,-1.13,0,0,15.59,270,0.2483,0.0002,0.9687,15.53,270,0.13,0.32,0.893,-0.005,-0.15,1,3,667.01,0.067,-3.15,121.08,-2.029,-1.825,0.726,ROUNDOUT,0,0.846,-0.902,-0.929,0.169,0,1623.949,-1321.878,26.69,148.48,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.54,1071.1,2,0,0.1,0.1,561,10,0.12,0.08,5.42,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
